description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.11577830852018833,0.23555708985793755,0.2588581371894847,0.7541094779968261,0.029940080642700196,-0.47748488065657335,-0.23309190341173358,-0.06705015163304989,-0.2517576860513578,-0.25891867883282954,0.10974539208612244,27
GaussianProcessRegressor,-48.62427488043473,0.5684413799924307,1.9392255571736563,2.0688876152038573,0.5762633323669434,-26.729046909373757,-0.5405974655526075,-2.615659505563319,-0.2601793599660063,-1.5215995091356163,-33.369410457114746,27
BayesianRidge,0.21704509145387307,0.21402821995453003,0.2435844805853122,0.03578729629516601,0.002883625030517578,-0.6746298262295752,-0.21914140110379043,-0.06196751412451296,-0.2233194408559866,-0.24889108672773194,0.17749843213830568,27
TweedieRegressor,0.0005196700567181578,0.2535089072365223,0.2752126327787057,0.0069658756256103516,0.002746915817260742,-0.46850504387818936,-0.25140529867950206,-0.07526558993112704,-0.2834452863230307,-0.2743177967556892,0.0008105101037660933,27
SGDRegressor,-0.4780762020065039,0.28594196300521013,0.3346799161601213,0.013208389282226562,0.0029180049896240234,-0.5057423297428013,-0.2515704426258163,-0.0789719149362311,-0.26056757560893445,-0.28078083569994916,-0.04681391651965812,27
PassiveAggressiveRegressor,-0.7613387601673736,0.2822694543920908,0.36534459390765395,0.015809011459350587,0.0028944969177246093,-0.6313924837613133,-0.27281419796030265,-0.10820452151216713,-0.23569888082120977,-0.32779207785181697,-0.4420107519968335,27
GradientBoostingRegressor,0.3601126859006004,0.18968297658522587,0.22020794767893112,10.735159301757813,0.004152059555053711,-0.5391422668272309,-0.18890465462662648,-0.048702475187570066,-0.1830174216305956,-0.22062953552526712,0.35358335852612244,27
HistGradientBoostingRegressor,0.4846116223421453,0.1627732054586732,0.19762803365701892,1.2934775829315186,0.012543153762817384,-0.5964495229207724,-0.16319762589942066,-0.039634883894334734,-0.14351027753988355,-0.19902403198902402,0.47381521795338183,27
AdaBoostRegressor,0.14020528242520658,0.2333611834202641,0.25525756703874053,2.637580966949463,0.006631374359130859,-0.47449160369303184,-0.23002134217192066,-0.06464241025884451,-0.24643922244384822,-0.2542151236590322,0.14186085168835366,27
RandomForestRegressor,0.4336199940779416,0.1779194945163646,0.2071739736734706,26.653805112838747,0.026807594299316406,-0.551763221346,-0.1805318620465008,-0.044150028250293516,-0.17440877680000005,-0.2100998317911562,0.41375735951540477,27
ExtraTreesRegressor,0.5072282402230548,0.16126696039782606,0.19324316623467605,7.2028402328491214,0.03224787712097168,-0.5602948186180001,-0.16133203735514065,-0.037197926927470315,-0.14756920555300007,-0.19281019664246796,0.506011223861732,27
BaggingRegressor,0.3644283251380256,0.18267546574834992,0.21946410901895413,2.723367166519165,0.00604705810546875,-0.63724427388,-0.1864922416893909,-0.049879798759682806,-0.16980061547999997,-0.22330130234241824,0.3375238522592103,27
DecisionTreeRegressor,-0.2101447111927468,0.2212009661667365,0.30283069464844475,0.44633307456970217,0.0028818130493164064,-0.7833853131999999,-0.22120958822672035,-0.09060289516606988,-0.14585083870000004,-0.30096479498922585,-0.20335022658242652,27
SVR,0.05653127143104275,0.24214975764297994,0.26738989715015526,0.5992172718048095,0.22527027130126953,-0.461494818677615,-0.2411526505002334,-0.0715886368750169,-0.25860456122947506,-0.2675443437384556,0.04943875921272563,27
KNeighborsRegressor,0.46707025718873774,0.1506202428151388,0.20096305244991444,0.003431272506713867,0.04172840118408203,-0.66278702116,-0.155578978496766,-0.04134945137533065,-0.12167091302000002,-0.20331537603484554,0.45070875825324,27
PLSRegression,0.11379258692509908,0.23370093430459424,0.2591486366955534,0.0068053722381591795,0.0026680946350097655,-0.5697372573803267,-0.23098287505620455,-0.06658729246794612,-0.24462857523090728,-0.25799894520288,0.11606032105225288,27
