description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.1226758382270643,0.2341819597865119,0.2559823513543743,0.9030328750610351,0.1568605422973633,-0.45917344368947316,-0.23794894756047585,-0.06762820170730591,-0.26616232049383054,-0.26003624076835563,0.10755003263347185,14
GaussianProcessRegressor,0.308184747703212,0.17429802947162218,0.22731340383891466,36.10859341621399,6.9481781959533695,-1.0927737350366293,-0.17894509393201435,-0.054896913367301056,-0.1429408249416298,-0.23424073156648975,0.2752988511033857,14
BayesianRidge,0.612845080797463,0.13489282827924678,0.1700483294696881,1.35891752243042,0.007431697845458984,-0.5983815140223786,-0.1400176872553932,-0.030784001391645534,-0.11878974109627853,-0.175425110156264,0.5938496470213956,14
TweedieRegressor,-0.0008676664235829357,0.25119494491844646,0.2734124639021007,0.027039575576782226,0.007488918304443359,-0.46693065267916706,-0.25262759166486226,-0.07579487029507519,-0.2858216570127782,-0.2752935711105267,-0.0002593780939623702,14
SGDRegressor,-0.0014963773219991428,0.2515554070341614,0.2734983246082861,0.07396345138549805,0.00792245864868164,-0.4630892079570696,-0.25227398160121334,-0.07570837296157011,-0.28491416525664687,-0.27513736618417667,0.0008685079689398689,14
PassiveAggressiveRegressor,-2.3469123217343575,0.44745000569181664,0.49997944099619407,0.2680537223815918,0.007602167129516601,-0.748928078553469,-0.29908628018633854,-0.14729751620667925,-0.2727073934923905,-0.34380926014219393,-0.9602527471098539,14
GradientBoostingRegressor,0.5013202504328123,0.1572067042987237,0.19299268368445005,108.85897941589356,0.010807561874389648,-0.5700227125596834,-0.16270865574245838,-0.03953393969734596,-0.14159737696898972,-0.1987959719442875,0.47812391234422363,14
HistGradientBoostingRegressor,0.5765070528383864,0.14064547437390607,0.1778496725623491,15.86083426475525,0.020861196517944335,-0.5741543751113489,-0.14767265060080298,-0.034383729556569834,-0.12342467683175977,-0.18541031178326112,0.5459748321390061,14
AdaBoostRegressor,0.3163808328083513,0.2030876969258663,0.22596287636337167,45.9160147190094,0.04312963485717773,-0.47960676411525655,-0.2080208029838874,-0.0534103823429089,-0.21714166045500857,-0.23107819981335448,0.2952313017554216,14
RandomForestRegressor,0.48477678561274484,0.16334958554155055,0.19616778590250833,269.2495228767395,0.033370018005371094,-0.560896385196,-0.1679947997937671,-0.040199391268984135,-0.15308430455900002,-0.20048352544533957,0.4693526432056232,14
ExtraTreesRegressor,0.5241321044276048,0.1579190123108748,0.18852683733318737,78.54972729682922,0.0419708251953125,-0.546818502154,-0.16358467110388916,-0.03767644408489738,-0.15229408273399997,-0.19407933759878118,0.5028233692538221,14
BaggingRegressor,0.42512186300676946,0.1684848712070508,0.2072134183176791,26.286961126327515,0.023283767700195312,-0.6509821455799999,-0.17299451380768233,-0.044978368321658496,-0.15154454839999998,-0.2120525850988609,0.40635063472179656,14
DecisionTreeRegressor,-0.10085008936222573,0.2076325935165008,0.28674382220438327,4.475124216079712,0.008259963989257813,-0.7799048787999999,-0.2154553417527784,-0.08629267072189754,-0.1465222108,-0.2936636817803356,-0.1391136610606551,14
SVR,0.2752627276706394,0.20320784723128063,0.23265922521474097,6.602296781539917,2.06994686126709,-0.5198112585895175,-0.20769190685762423,-0.055578558164174785,-0.21117904624365186,-0.23570524620479047,0.2667036944830913,14
KNeighborsRegressor,0.5169245809535064,0.1425587651368989,0.18994919116003278,0.021994924545288085,0.18000826835632325,-0.63204629128,-0.15297612180183756,-0.03974344497802908,-0.12009818801999997,-0.19933958349627057,0.47547902201142456,14
PLSRegression,0.3016274016376257,0.1947785929860397,0.22838815407416455,0.07922368049621582,0.008852815628051758,-0.5810720741376794,-0.19572476729501997,-0.052892094813069154,-0.19020850454920996,-0.22990929422632797,0.3022406064926311,14
