description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.11092180055313416,0.23148861002960985,0.25729190878540614,0.7614532947540283,0.030887508392333986,-0.47927058144370427,-0.23467539554058972,-0.06748734235359836,-0.2534345653415957,-0.25977010590911603,0.11087498704937679,18
GaussianProcessRegressor,-57.43324740561476,0.556183418873083,2.085864821064159,2.0893999099731446,0.5755928516387939,-25.22974215475794,-0.5475765496254374,-2.4038501473282317,-0.26555494320887807,-1.4836141278971142,-30.882150271013824,18
BayesianRidge,0.20780563182656453,0.2111387227222471,0.2428689658449727,0.03516044616699219,0.002784538269042969,-0.610625552314455,-0.2200510924265069,-0.06212852093918196,-0.22383311824041,-0.24922850335725366,0.18149510201795765,18
TweedieRegressor,0.0005614119856701683,0.2494800752093298,0.2727936174728635,0.006445074081420898,0.002700328826904297,-0.4605821949309917,-0.2528782572893999,-0.07582836889439487,-0.2848960193100574,-0.2753641749305663,0.0009232183290349694,18
SGDRegressor,-0.16533365596475313,0.2515233987744725,0.29456510172321354,0.012750864028930664,0.0027310848236083984,-0.4784327112860954,-0.25226501137521773,-0.07572534286775189,-0.2792904588381564,-0.27515329052358145,0.0023136567383466255,18
PassiveAggressiveRegressor,-0.8979805575715025,0.306157196977408,0.37592570936837744,0.01990065574645996,0.0027246952056884767,-0.6437489749272165,-0.27274419524958954,-0.11727567134873565,-0.21223836502218035,-0.34019272861074124,-0.5432675830655207,18
GradientBoostingRegressor,0.3474890101612418,0.188021873349771,0.22041952571370477,10.842705488204956,0.00411529541015625,-0.5788880071137499,-0.19061641199741847,-0.049567903109789584,-0.1832311666501425,-0.22261631502836648,0.3469806881193314,18
HistGradientBoostingRegressor,0.46884264820135024,0.1616662925794433,0.198869300764084,1.287824535369873,0.012539339065551759,-0.6164761701300023,-0.1652404080755936,-0.040365383645425995,-0.14904242452341943,-0.2008859680343104,0.46817348074244175,18
AdaBoostRegressor,0.14618588821170764,0.22815189404298986,0.2521377148804853,2.53236722946167,0.006458759307861328,-0.4747442711420543,-0.23238795613511867,-0.06540336886199107,-0.24869239449099972,-0.2557211420941712,0.1383634887881175,18
RandomForestRegressor,0.42915361311540856,0.1761145115476768,0.20616539789384686,26.30838260650635,0.026652193069458006,-0.550708493852,-0.18265444733582287,-0.044869617369087574,-0.17413810678500005,-0.21180722447408237,0.4088434409051974,18
ExtraTreesRegressor,0.5081369115635905,0.15906671281194554,0.19137194219636217,7.120775175094605,0.03222970962524414,-0.5422354368460001,-0.16554945721317116,-0.03863943616022354,-0.153423122221,-0.19655255831414237,0.49094553019160125,18
BaggingRegressor,0.3683834181709007,0.18091284177476688,0.21686172588294178,2.6576889991760253,0.006025791168212891,-0.61831287804,-0.18544606569212957,-0.04941311069084013,-0.17006289449999998,-0.2222755594632983,0.34894153770216524,18
DecisionTreeRegressor,-0.2090079911367395,0.21936777833368257,0.30003418099401763,0.4461472988128662,0.0028680801391601563,-0.7847378828,-0.22553493457048238,-0.09507914170405529,-0.14802831190000001,-0.3082537223425172,-0.25233372847582275,18
SVR,0.03988124230753609,0.23955891516392097,0.267373662762036,0.6025213718414306,0.2184764862060547,-0.47043960696948484,-0.24196934915328305,-0.07221282311734809,-0.2566426636988387,-0.2687170273911457,0.04855769732487623,18
KNeighborsRegressor,0.4810742606521293,0.14817573804617074,0.19656616045587075,0.0037507057189941407,0.03851332664489746,-0.679946011,-0.15833428643650244,-0.04322779400692256,-0.12239080777999997,-0.20776661941752259,0.43043877180164125,18
PLSRegression,0.12987662915897236,0.22690064893683246,0.2545344469340092,0.0073643684387207035,0.002789020538330078,-0.6474392078907807,-0.23158171627743557,-0.06678624076699399,-0.24138546751628845,-0.25842347089886897,0.12001131288685052,18
