description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.17655934414574548,0.22540545464374698,0.24762805475601468,0.8678997039794922,0.156097936630249,-0.44498280201112833,-0.23034489650778664,-0.06387125419863197,-0.24969975455478113,-0.25269338750377257,0.15695787340157263,13
GaussianProcessRegressor,0.36100637391373347,0.16790952974402873,0.21813831608821946,32.244756364822386,4.220044851303101,-1.1469160358584956,-0.1810502995884288,-0.058623278614147546,-0.13876276079597116,-0.24202469010171052,0.22611755635668213,13
BayesianRidge,0.6102998678382262,0.134915377973768,0.17035267978759852,1.343315029144287,0.0074158191680908205,-0.5439772794626508,-0.13906059554523253,-0.029778273544184785,-0.11900599478504788,-0.17252882250105336,0.6067922404695631,13
TweedieRegressor,-0.0021281289485295396,0.250843541030391,0.27317774738680756,0.024144792556762697,0.007367181777954102,-0.4664032597279494,-0.252936807011628,-0.07590645324922185,-0.2853733014195698,-0.27548077880274624,-0.0019811937100540967,13
SGDRegressor,-0.0013180740811795655,0.25094221415905626,0.27306731554955305,0.06719365119934081,0.007344770431518555,-0.4637060660202854,-0.2525529297991886,-0.07574185812831363,-0.2850212592885732,-0.27518094523599,0.00020526216398661923,13
PassiveAggressiveRegressor,0.24290118226234692,0.2053054113842019,0.23744333156842698,0.35399112701416013,0.007231235504150391,-0.7014094316599064,-0.22357521073975511,-0.07501242950778184,-0.20250729988278007,-0.2695714092177458,0.007357134688180245,13
GradientBoostingRegressor,0.56484758247017,0.14400585044223163,0.18001321713700738,70.32332968711853,0.010826349258422852,-0.5687043376789138,-0.14368332470267636,-0.03260202987958892,-0.12029955089852344,-0.1805426873257595,0.5691733459983066,13
HistGradientBoostingRegressor,0.6424735581318302,0.12645853001645288,0.16316904685201364,14.126134252548217,0.018190765380859376,-0.5404787208162469,-0.12817582102609196,-0.027074056739197393,-0.10267309625027365,-0.16450002037393058,0.6423971725157576,13
AdaBoostRegressor,0.35899271375375275,0.19541711722825117,0.21848175529138456,33.41877417564392,0.0406379222869873,-0.4781067716306815,-0.1947067694651708,-0.04752341729186255,-0.19420190302295687,-0.21797800897520597,0.3725780618316069,13
RandomForestRegressor,0.574515355734805,0.1454909159174851,0.17800231016282184,216.307146692276,0.03308382034301758,-0.5434191534,-0.1495820692811367,-0.03291848780825678,-0.133100734875,-0.18142541386187067,0.5651684743483985,13
ExtraTreesRegressor,0.6039287569546081,0.14034863473967363,0.17173956119519307,74.17678971290589,0.03981657028198242,-0.5269696241020001,-0.1449302379140795,-0.030831385133547266,-0.12933104691599995,-0.17557202985832307,0.5928404784414065,13
BaggingRegressor,0.5131895089232746,0.15229396634255105,0.19039855923834823,21.425399684906004,0.024032449722290038,-0.56819043286,-0.15492389180267038,-0.03690061634015282,-0.13197371598,-0.19207407174853325,0.5126750010628451,13
DecisionTreeRegressor,0.007925303831637254,0.19440965787936088,0.2718040224245198,3.5144386768341063,0.0076468467712402345,-0.7863130624,-0.19476134423991148,-0.07363233633351851,-0.1249295345,-0.2712243671348486,0.027626277882650797,13
SVR,0.3324484185345322,0.1925390025816332,0.22295956468972097,5.137529039382935,1.880029058456421,-0.543924846433456,-0.19909540419823155,-0.052493106764409436,-0.19554886184051629,-0.22906930542669918,0.3072541725031924,13
KNeighborsRegressor,0.6072264403501397,0.12666750672016763,0.17102311625917516,0.02587094306945801,0.19724931716918945,-0.6238811769599999,-0.13186408260180432,-0.031263000113130844,-0.09813085782,-0.17671389816171995,0.5874383112053516,13
PLSRegression,0.3563837709868508,0.18446439400287368,0.21892592152287801,0.09157776832580566,0.011157703399658204,-0.6320792645560139,-0.18528179444088663,-0.04819176739594448,-0.17645659434211633,-0.21949606526902316,0.3638894531990172,13
