description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.11918093188546008,0.2210245408614064,0.25727949804025324,0.6075276374816895,0.042554473876953124,-0.8352978147399946,-0.22618380016196032,-0.06881645938391343,-0.2214542128377058,-0.2623041335155496,0.08917386617286853,3
GaussianProcessRegressor,-1.459391522746282,0.33941771373892937,0.4299081335636968,3.223502206802368,0.9165953159332275,-0.7408167698,-0.34288809881180937,-0.18830872508409313,-0.2933995243613003,-0.43389978334139234,-1.492877654345882,3
BayesianRidge,0.14286049690954783,0.2219141091263792,0.25379764114897757,0.0816030502319336,0.0033560752868652343,-0.6882005635591693,-0.2261914659341079,-0.0663977324852893,-0.22853798211098533,-0.2576657751939734,0.12102573152249305,3
TweedieRegressor,0.1207277071448406,0.2209429799124349,0.2570534990591095,0.04558272361755371,0.0033443450927734377,-0.8228319626232252,-0.22619775935416092,-0.068754993364081,-0.22238475889766424,-0.2621891855589122,0.0899708609517879,3
SGDRegressor,-7.693745230050894e+34,7.589366139200853e+16,7.6038007202052e+16,0.06227259635925293,0.003440666198730469,-1.7617129576719408e+17,-1.3676253540167517e+17,-3.0047949256068717e+34,-1.3645140730612485e+17,-1.3720879198703078e+17,-3.969989054740009e+35,3
PassiveAggressiveRegressor,-0.19389692300715589,0.24523215705017903,0.29953339043516314,0.04684901237487793,0.0034048080444335936,-0.620086533637699,-0.2570937088493047,-0.09731486535802673,-0.23338477839682806,-0.30869249363274276,-0.2832021365115313,3
GradientBoostingRegressor,0.37316645432519946,0.18724688571097806,0.21703908055703694,26.485564041137696,0.0055371284484863285,-0.5753704282296959,-0.188848311327291,-0.04791680326577945,-0.1823832766736727,-0.21886245131173115,0.36576249949681877,3
HistGradientBoostingRegressor,0.48196456389659015,0.1583173805784593,0.1973065760643455,2.7460469245910644,0.014439201354980469,-0.6417154423567604,-0.16130600176573165,-0.04051541972352648,-0.13870474075462655,-0.20125046561624482,0.4637240101868695,3
AdaBoostRegressor,0.09223247758468067,0.23816714172846587,0.26118555010447786,9.223623943328857,0.011413049697875977,-0.4637130757472758,-0.23994100327314963,-0.06833966518515747,-0.2650652195386057,-0.26140458193142235,0.09540787707092044,3
RandomForestRegressor,0.4245891166776151,0.16748794816391827,0.20794613934444717,51.42252674102783,0.027079057693481446,-0.625894491208,-0.169706708563823,-0.04368960544516022,-0.1469465147619999,-0.20898871893200152,0.4216536134633742,3
ExtraTreesRegressor,0.40640032821639316,0.16453900101904143,0.21120716733989026,14.33505277633667,0.030742883682250977,-0.6599154434379999,-0.1698048358831998,-0.04647569257777079,-0.14247804259899982,-0.2155507569869007,0.38471512164069044,3
BaggingRegressor,0.39127876395931527,0.17063242460979572,0.21388043186519645,5.0827165126800535,0.007429838180541992,-0.6833131881800001,-0.17381645106427995,-0.04787811456810841,-0.14361416248000003,-0.21873422417446492,0.36622638331826796,3
DecisionTreeRegressor,-0.1365061319555554,0.20913897222509167,0.29224542254874947,0.8497497081756592,0.0035548686981201174,-0.7962511286,-0.200990923808188,-0.07861033801471944,-0.12391766419999997,-0.28033119256630573,-0.040586244672279934,3
SVR,0.13700057359984197,0.22370505851363695,0.25466372038774066,0.8420015335083008,0.40927581787109374,-0.595347136378171,-0.22825173464037868,-0.06681773514165487,-0.23173496704592617,-0.2584812090839727,0.1154762207597326,3
KNeighborsRegressor,0.43061651902293807,0.15756856975259298,0.2068541591178436,0.0061222553253173825,0.22986693382263185,-0.69077292052,-0.16562373963660093,-0.04583738480687764,-0.13291973246,-0.21407225338252242,0.39293091670332175,3
PLSRegression,0.13998172539676879,0.2245928044739232,0.25422348372115194,0.013463163375854492,0.003628110885620117,-0.683594279310781,-0.228674169155497,-0.06747026591136755,-0.23582706486986305,-0.25973037185724535,0.10685457781096874,3
