description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.010629763744161358,0.25091288610268403,0.2736284921941523,0.6850039958953857,0.08005437850952149,-0.46051555334492,-0.25047040184287583,-0.07461951630655912,-0.28154819983610746,-0.27315160424111534,0.009665783569853037,17
GaussianProcessRegressor,0.46292297567842455,0.16197556722316284,0.2016044823762667,8.907106113433837,2.8089675426483156,-0.7474166916486364,-0.1632167384007923,-0.042492550222165575,-0.13705770629838473,-0.2061021281666949,0.4356753155627796,17
BayesianRidge,0.31119145332942166,0.19637347364174973,0.2283132732031114,0.3107908248901367,0.004616689682006836,-0.6375381434135023,-0.198572592851555,-0.054289791208559514,-0.18901011868170378,-0.2329511771844953,0.2796303488359436,17
TweedieRegressor,-0.0010792239393038194,0.25236078733848377,0.2752428973998521,0.01026773452758789,0.004524087905883789,-0.46203727816345036,-0.2517293705602655,-0.07537036394955328,-0.28383502947288614,-0.27452302882231794,-0.00030774316579726955,17
SGDRegressor,-0.0014129134803584353,0.25227209131803197,0.2752887669082116,0.035721111297607425,0.004635667800903321,-0.4596497543600605,-0.2517329433646719,-0.07554678720250854,-0.2825306779493308,-0.27484547153903094,-0.002669938330516075,17
PassiveAggressiveRegressor,-1.0304334496592245,0.3125211867766789,0.3919911630214623,0.08366856575012208,0.0046519279479980465,-0.5983913781217096,-0.27212200146909826,-0.10419699500650752,-0.2564825293576623,-0.320302273976853,-0.38358751422115167,17
GradientBoostingRegressor,0.27057893351379614,0.20612903200441496,0.23494761879421214,54.136915397644046,0.006805562973022461,-0.5578687226474528,-0.2061225779534348,-0.05588571791069531,-0.20149021478725543,-0.23634938698816757,0.2584082298812155,17
HistGradientBoostingRegressor,0.3936267636920854,0.18280839911298719,0.2142160016756102,7.092083978652954,0.014742898941040038,-0.5544267363120202,-0.186760235467225,-0.04787808863221607,-0.17813513692816224,-0.21875661846246067,0.3647348281801322,17
AdaBoostRegressor,0.1042208121427245,0.23628872181210772,0.2603648667305059,18.36031847000122,0.01616067886352539,-0.468433444433895,-0.23835974934918475,-0.06825541261725279,-0.2604840642704345,-0.2612416361343527,0.09406500819246082,17
RandomForestRegressor,0.2632784612681748,0.2110308239040419,0.23612043806151983,123.83142971992493,0.03130841255187988,-0.533772756524,-0.21101836747490324,-0.05653466620514023,-0.21592153429799996,-0.2377268729979196,0.24971267794143573,17
ExtraTreesRegressor,0.27363891494999326,0.20910370949443743,0.23445428855670797,33.85999269485474,0.03586583137512207,-0.535741179332,-0.20827286111460053,-0.05503798723898755,-0.21182500652199998,-0.2345632853047705,0.26961498989743277,17
BaggingRegressor,0.1660786587310864,0.2171830789570246,0.25121434831346756,12.711752700805665,0.012096261978149414,-0.61578408984,-0.2164144587927163,-0.06251427189237867,-0.20821236779000002,-0.24995876298550881,0.1705320873163501,17
DecisionTreeRegressor,-0.6024074591345321,0.2695355797139864,0.34823175830736125,2.0606971263885496,0.005544233322143555,-0.8094251174,-0.2660783376308381,-0.11915931306627078,-0.20583376009999999,-0.3451085100743797,-0.5814797283639054,17
SVR,-0.0021672930524343492,0.24914700582092056,0.27539243699446986,2.7389503002166746,0.9150330066680908,-0.4458480182079949,-0.2481154280434663,-0.07510937702852938,-0.26761462532594493,-0.27404933611126203,0.003112395857716255,17
KNeighborsRegressor,0.4611479700573571,0.15860573054255633,0.20193735261058712,0.011178541183471679,0.11094341278076172,-0.67605718212,-0.1603182646356106,-0.041954221115179616,-0.13046807737999996,-0.20477697819864082,0.4431795736080564,17
PLSRegression,0.1656959515420815,0.21859784090955003,0.2512719859493091,0.033818817138671874,0.005644893646240235,-0.6024082946826009,-0.21735439359114284,-0.0628989282590027,-0.2118875405316983,-0.25074846828797864,0.16543217834974838,17
