description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.0005200444650570457,0.2535170010212939,0.2751609645268256,0.7189062118530274,0.08271231651306152,-0.4679203566643258,-0.25146855370050136,-0.07550381297262819,-0.28289774170123383,-0.2747656727144644,-0.0071149236933035764,19
GaussianProcessRegressor,0.5954866230793526,0.14117191200295687,0.17505165564206135,13.343748855590821,2.564554500579834,-0.5862853586404053,-0.1525015949114253,-0.03599593565279248,-0.13072184820158692,-0.18966662915869556,0.5197675869711901,19
BayesianRidge,0.3518902978923488,0.18666699469410736,0.22157667454484936,0.3174217700958252,0.004694604873657226,-0.6070523216645656,-0.187080608183181,-0.0495771877158582,-0.17507883677195335,-0.22263208103393356,0.338583066517001,19
TweedieRegressor,-0.0003678519623488974,0.25363788329707215,0.2752831581738334,0.010970020294189453,0.004626035690307617,-0.4681220328664635,-0.25156385597005676,-0.07555614469928351,-0.283155944831196,-0.27486081742711843,-0.007812161745226387,19
SGDRegressor,-0.0014179179795028585,0.25338674965462327,0.2754275998770303,0.0406395435333252,0.004720830917358398,-0.46821604577136167,-0.25138895826004626,-0.07544949247104002,-0.28376680086700856,-0.27466707202337515,-0.0063766795048333155,19
PassiveAggressiveRegressor,-12.654606752256253,0.9794495912918073,1.0170431457694769,0.05691661834716797,0.004771900177001953,-1.212812301673306,-0.7901725176925796,-0.8091898348498793,-0.7783130127015919,-0.8432981291870523,-9.71297849859298,19
GradientBoostingRegressor,0.29371385991238175,0.2029134619423058,0.23130771620418517,53.765279579162595,0.007028770446777344,-0.5470685345143538,-0.20125554551631802,-0.05329156138399661,-0.19773477980011722,-0.23082547620792887,0.2892178997478626,19
HistGradientBoostingRegressor,0.40043536652683676,0.18162848669140352,0.21311684701617453,8.255528879165649,0.015706253051757813,-0.5787331998334078,-0.1846224388673223,-0.04683073013123681,-0.17414747814733755,-0.21638276810350737,0.37523438583292273,19
AdaBoostRegressor,0.11170850565139157,0.23780095447816169,0.25940451482905835,21.229858255386354,0.018447113037109376,-0.4681537258930777,-0.23362501808968178,-0.06610997409585019,-0.2554268378234844,-0.25709498120682145,0.11825651867688687,19
RandomForestRegressor,0.2757053644544276,0.20932324296141802,0.23423803332305196,123.23820576667785,0.030020856857299806,-0.5387408993320001,-0.21058111158808374,-0.05615792063079147,-0.21501152927399994,-0.2369460202240778,0.2509757623505028,19
ExtraTreesRegressor,0.3107634129538426,0.20502997986044838,0.2284988087809626,31.256524658203126,0.034215545654296874,-0.5067907012219999,-0.20728489944567619,-0.054092044895388845,-0.21459389216600006,-0.23255935768943034,0.27846021907966845,19
BaggingRegressor,0.2031185889356445,0.2118752381764432,0.2456951744054441,12.338701486587524,0.011688423156738282,-0.61400657752,-0.21671445574537654,-0.06252058824122554,-0.21232399088,-0.2499989279821885,0.16615942288275393,19
DecisionTreeRegressor,-0.5351147743429527,0.26052177726437925,0.34101242608495896,2.101520299911499,0.005411195755004883,-0.8115477472,-0.2627118596965803,-0.11678657418332757,-0.2060549237,-0.3416386193011709,-0.557819988776543,19
SVR,-0.007844343833807388,0.2514131853725758,0.2763099410061298,1.2930274963378907,0.6215019226074219,-0.4493996489181029,-0.24988635098123835,-0.07613625471064943,-0.27221622813142055,-0.2759092627588875,-0.01579700561836428,19
KNeighborsRegressor,0.5924731139253641,0.13246684400118386,0.1757024881873281,0.009955883026123047,0.09742898941040039,-0.67158333672,-0.14254400849809262,-0.034495708288773734,-0.11114674749999998,-0.1856971312729588,0.5395118748719937,19
PLSRegression,0.2245546782762885,0.20871038218403964,0.24236805006887058,0.029640626907348634,0.005194997787475586,-0.614775639988809,-0.2078594754601013,-0.0591409616399405,-0.19810738121361554,-0.24313836719222107,0.21105727456880582,19
