description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.12223097938463745,0.2337851391401512,0.2568336657391197,0.8203491687774658,0.1492776870727539,-0.4467762405562786,-0.2378111218365873,-0.06734643868635062,-0.2643447701691503,-0.25950524410252185,0.10851106037518274,3
GaussianProcessRegressor,0.3379314916404196,0.1716170940760359,0.2230556823272979,33.09841966629028,6.447543096542359,-1.1433664773540317,-0.17900443536724606,-0.054916927452841865,-0.14073047640525232,-0.23414914865274244,0.2727105591751384,3
BayesianRidge,0.5914267050930244,0.13922979565382382,0.17522530086605959,1.3383583068847655,0.007350349426269531,-0.622138345882544,-0.13893236726168073,-0.030321573504406757,-0.11814242074381384,-0.1741024096818778,0.598304630556424,3
TweedieRegressor,-0.00023345022699827744,0.25098511084056957,0.2741653164187088,0.023823642730712892,0.007139158248901367,-0.4584736427606262,-0.25266598532034523,-0.07563586531863023,-0.2861250135764437,-0.27500976124018833,-0.001173400776895006,3
SGDRegressor,0.0007726509322829589,0.25026517566348033,0.2740273948956989,0.06758480072021485,0.007279062271118164,-0.46033318923635064,-0.2527868688911362,-0.07563552074538718,-0.2852863179268637,-0.2750081427308801,-0.0011558949959571629,3
PassiveAggressiveRegressor,-1.5013506158921497,0.3715524877719818,0.43355990408767453,0.22023510932922363,0.007290172576904297,-0.8120683844370177,-0.2969226195321958,-0.13354361021617897,-0.2674673990638306,-0.35075338924059196,-0.7568662494081743,3
GradientBoostingRegressor,0.483086258737771,0.16073783808722744,0.197092847729358,108.58391103744506,0.011047792434692384,-0.5699241505289849,-0.16188177992958716,-0.03903904497566858,-0.1445156058639806,-0.19756588386697946,0.48293059690925516,3
HistGradientBoostingRegressor,0.5629800488227088,0.1440464122752162,0.18122264215749057,15.491338062286378,0.018943357467651366,-0.607683935286898,-0.14653094057726243,-0.03386801327125969,-0.12347153377165174,-0.1839951922940832,0.5513190740169176,3
AdaBoostRegressor,0.2812715376297752,0.20866962454525054,0.23240434736510968,44.70562663078308,0.042407560348510745,-0.46047101545798,-0.20769977535624307,-0.05312059610100894,-0.21520036147575325,-0.2304677845559681,0.29682646101579924,3
RandomForestRegressor,0.4746896071218889,0.16502992991600834,0.1986871693044556,263.5712963104248,0.03359942436218262,-0.5557251032480001,-0.16702032461466348,-0.0396479879918551,-0.149799452783,-0.19910092181968603,0.4748352860489907,3
ExtraTreesRegressor,0.5106857654020955,0.15953554131107386,0.19175899762522747,75.59858102798462,0.04285120964050293,-0.52811713077,-0.1618601429061764,-0.037077818356076334,-0.14786900135800002,-0.19254626075652992,0.5089340453984006,3
BaggingRegressor,0.40649505373082795,0.17133051733902566,0.21119031464711477,26.8694486618042,0.028055477142333984,-0.6119488540999999,-0.17177558417407907,-0.043768962501617145,-0.15445387182,-0.20919153925511957,0.42037409012887145,3
DecisionTreeRegressor,-0.1541001613540145,0.2152508524529597,0.29449883204094274,4.716973972320557,0.009531927108764649,-0.7814275354,-0.20901082661026188,-0.08310372389811663,-0.1360452159,-0.2882657553183371,-0.10046334704985052,3
SVR,0.2650599579668572,0.20418723701828995,0.2350107783169568,6.287813186645508,2.0401028633117675,-0.5328046646374499,-0.20674863043012598,-0.05506422199053192,-0.2100360723927245,-0.2346560972443347,0.2709667191792622,3
KNeighborsRegressor,0.5116257634678163,0.14465473199869042,0.19157471958236796,0.022493600845336914,0.18707666397094727,-0.66825917172,-0.15269334971244186,-0.04006589345178953,-0.12105207847999999,-0.20015236471328932,0.46933631910873774,3
PLSRegression,0.27986369269905675,0.1971826554098237,0.23263185276639872,0.08007030487060547,0.0092132568359375,-0.5942503867697371,-0.19545148579376828,-0.05250620169150698,-0.18811769368272535,-0.22913515641144006,0.30476909995123524,3
