description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.0007208024315610295,0.25064730215300257,0.2735879623678122,0.5333003520965576,0.01181797981262207,-0.4610044878114138,-0.25248726710984243,-0.07571557426072797,-0.28328317511361356,-0.275148549208759,-0.0007815777316596995,7
GaussianProcessRegressor,0.19490118859380956,0.20764546614506352,0.24557160818798202,1.1879005908966065,0.335139799118042,-0.6314932440169068,-0.21281098904321372,-0.06222451333877145,-0.2019441506826416,-0.24936189187573393,0.1772419252123395,7
BayesianRidge,0.10106771415089544,0.23058748563517037,0.259487863898632,0.0036615371704101563,0.0018994331359863282,-0.5627352385664667,-0.23376985548355225,-0.06871700806048714,-0.2383465748757229,-0.2621197150694316,0.09143213644845809,7
TweedieRegressor,-7.244312050236346e-07,0.2508099749582418,0.27368671627177094,0.0021476268768310545,0.0017810344696044921,-0.46249273301383215,-0.2526244322663491,-0.07575186500708578,-0.2833050773113257,-0.2752140949653164,-0.00125633982917841,7
SGDRegressor,-2.373915155051698e-05,0.2507410127224041,0.27368986566298753,0.004937076568603515,0.001977062225341797,-0.46019495954605594,-0.25256426455677716,-0.07578752231930372,-0.2830225397094742,-0.2752789340073691,-0.0017282828227323855,7
PassiveAggressiveRegressor,-3.3003177827741457,0.4975682245575226,0.5675496191868584,0.004892158508300781,0.001977872848510742,-1.0456490664185403,-0.6142792148270022,-0.48793423817808945,-0.6235122007004803,-0.6764308902084654,-5.480516654270464,7
GradientBoostingRegressor,0.18544229744626983,0.21636288173771076,0.24700997343705042,0.12356719970703126,0.0028156280517578126,-0.5661013254256286,-0.22059261251888476,-0.06261293356717076,-0.22610053682116518,-0.25018661312915924,0.17224733546456816,7
HistGradientBoostingRegressor,0.19094963156395206,0.21046019950495504,0.24617352338492013,0.2734372615814209,0.01712498664855957,-0.597173597363288,-0.21570841520883496,-0.06255240095430434,-0.2094994888420459,-0.25004091609444906,0.17299197620874238,7
AdaBoostRegressor,0.08712902222970864,0.23549281980023917,0.26149191262753574,0.036481809616088864,0.0031636238098144533,-0.532703146736121,-0.24201008286036943,-0.07133145982523344,-0.2687747423665084,-0.26706294939111963,0.057074245009024825,7
RandomForestRegressor,0.15276143424123922,0.21217495370807687,0.2519163874459282,0.5089600563049317,0.01730351448059082,-0.6525857874793695,-0.21661455292701212,-0.06596779338580457,-0.2038804035849638,-0.2567656968882318,0.1276479105144589,7
ExtraTreesRegressor,0.1479338095890741,0.21248506422025,0.2526330865503209,0.5964151382446289,0.017311477661132814,-0.6550957522738095,-0.2171314666718475,-0.06634353635221582,-0.2040279507941561,-0.25750344652664336,0.122671181643552,7
BaggingRegressor,0.14595140702432097,0.2125210029641702,0.252926801711564,0.05436711311340332,0.004015588760375976,-0.6606595610447366,-0.21746679654693982,-0.06681390581726951,-0.2046118491429906,-0.2584005718553196,0.11639362471771648,7
DecisionTreeRegressor,0.1479338095890741,0.21248506422025,0.2526330865503209,0.0073168277740478516,0.0022163867950439455,-0.6550957522738095,-0.2171148401886819,-0.0663443611463006,-0.20402795079415587,-0.25750522606044274,0.12266133673875532,7
SVR,0.09590977025455738,0.23232375769244556,0.2602312510438436,0.4300276756286621,0.13685011863708496,-0.5151319313309828,-0.23689937053462629,-0.06946830202917016,-0.24831069581899384,-0.26355816701060675,0.08150172808918024,7
KNeighborsRegressor,0.05276157914109603,0.2185906212421687,0.2663687140980185,0.0016182422637939452,0.022644758224487305,-0.69213050972,-0.21917700321002132,-0.07052093931277188,-0.19599853409999998,-0.26545548610254793,0.06741718542357925,7
PLSRegression,0.10096865318170678,0.22999027931263777,0.25950216108851376,0.002728271484375,0.0018763065338134766,-0.5710486896896741,-0.23303714567224346,-0.06872830737947813,-0.23635255091889196,-0.26213991668719483,0.09126496839219558,7
