description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.0017695563921337198,0.25200744533455827,0.27485098776690237,0.7052240371704102,0.08202142715454101,-0.4617026787046294,-0.25142555578692827,-0.07518881528244743,-0.28334899842538047,-0.27419208455605876,0.0021034569580792974,17
GaussianProcessRegressor,0.5617946154002598,0.14611892264632384,0.1821045309610519,11.899910879135131,3.267490530014038,-0.6879564401970787,-0.15489368115607668,-0.038284586784840424,-0.13067415864043655,-0.19563604107104923,0.4919711153147304,17
BayesianRidge,0.34713563439730266,0.18850155167013277,0.2222764127008575,0.3129153251647949,0.004609155654907227,-0.6198228831032264,-0.19171391258612275,-0.05127673031402186,-0.17951226435009487,-0.22641574118119628,0.31947426050258565,17
TweedieRegressor,-0.0010792239393038194,0.25236078733848377,0.2752428973998521,0.010626411437988282,0.004592084884643554,-0.46203727816345036,-0.2517293705602655,-0.07537036394955328,-0.28383502947288614,-0.27452302882231794,-0.00030774316579726955,17
SGDRegressor,-0.007283738951393559,0.2520385556869702,0.27609453368102105,0.03660845756530762,0.004589271545410156,-0.4652305059124882,-0.25187209929820814,-0.07537123167271799,-0.2839268446144687,-0.2745245177804854,-0.0003179143955733377,17
PassiveAggressiveRegressor,-4.2350413273176795,0.56660778995547,0.6294220513029474,0.0637619972229004,0.004672002792358398,-0.8169237418351878,-0.4596086297466078,-0.2898236773795601,-0.48085704264588836,-0.5042685546799164,-2.866368194067653,17
GradientBoostingRegressor,0.2756439629148171,0.20416813751077267,0.23413047099337028,54.02427735328674,0.006903219223022461,-0.5417654322473201,-0.20109663411267534,-0.05311868275289126,-0.1994010070478789,-0.23044905704453003,0.2950639143019001,17
HistGradientBoostingRegressor,0.3862156294960619,0.18367192898060597,0.21552110715520123,7.346680355072022,0.014568376541137695,-0.5566486956302897,-0.18410598638597686,-0.04674059309757024,-0.17482291657290946,-0.2161474457390701,0.3798392982158151,17
AdaBoostRegressor,0.11624738953175318,0.23476318969519158,0.2586111536054213,17.47695436477661,0.015192794799804687,-0.45806725695615746,-0.23630879921867595,-0.0671129168705823,-0.25637052300488034,-0.25903965332281664,0.10936036277153507,17
RandomForestRegressor,0.2564797262044053,0.21078373972704872,0.23720743877227138,121.25240197181702,0.03031020164489746,-0.5301415756880001,-0.20965454760394636,-0.05573653794039577,-0.21288382042600004,-0.236066211437067,0.26028520882432826,17
ExtraTreesRegressor,0.2859611402961135,0.20774530014167156,0.23245710275141407,30.75098843574524,0.03342738151550293,-0.5111153176459999,-0.20799306020935227,-0.05442313936664874,-0.21165957626500004,-0.23325728845599367,0.27775243547045525,17
BaggingRegressor,0.1894500137240348,0.21493716951888947,0.24766908412322414,12.057338619232178,0.010700273513793945,-0.61674566862,-0.21545574138432272,-0.062204998438961656,-0.20634746159,-0.24939101974294572,0.17441060579558432,17
DecisionTreeRegressor,-0.6328224580205524,0.27221121319067576,0.3515210843763331,1.9723951816558838,0.004898977279663086,-0.8063476742000001,-0.2645346412583377,-0.11785075851329566,-0.20572130520000004,-0.3432411645401049,-0.5640128932179562,17
SVR,-0.01652540432574323,0.25086863669075476,0.27735820315203297,1.7578439235687255,0.6513006210327148,-0.4458523757228107,-0.24954126541398608,-0.07602951714175084,-0.26850366076189613,-0.27572366858136377,-0.00910938621459496,17
KNeighborsRegressor,0.48340926371651327,0.1551437440394971,0.1977220951254141,0.010418558120727539,0.09951324462890625,-0.6643910745999999,-0.15716692596036042,-0.04034289703556085,-0.12913108994,-0.20075896217023134,0.4646590743398904,17
PLSRegression,0.1814424101908364,0.21669697950250846,0.24888946639854218,0.03145747184753418,0.005437278747558593,-0.5856410618367623,-0.21559206819650917,-0.06207550586370828,-0.2098360700094793,-0.24911287321917347,0.1761690919534134,17
