description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.18803394205059454,0.22518037073868183,0.24800972812980185,0.8286075115203857,0.14974989891052246,-0.46433556716074326,-0.2274876650073871,-0.06284400034538816,-0.24634889452994688,-0.2506753722212345,0.1617409111039901,19
GaussianProcessRegressor,0.30733932701973865,0.1722927718212514,0.22906568976898356,36.77953705787659,4.835473680496216,-1.295428380374691,-0.18560694792763974,-0.06124694809361686,-0.14368011832357816,-0.24711736760147823,0.18162869883155133,19
BayesianRidge,0.6079025187571956,0.13891029760485551,0.17234425259453215,1.2992589473724365,0.007215261459350586,-0.6079934463819592,-0.14261176299573813,-0.031298116591680636,-0.12384793159693111,-0.17689342196424468,0.5822946933556048,19
TweedieRegressor,-0.0002627697274844021,0.25362267153983103,0.2752686994279214,0.024179935455322266,0.007368707656860351,-0.4680733632165451,-0.2515495306593187,-0.07554811101761216,-0.2831350849428298,-0.2748462172745592,-0.007705216818276184,19
SGDRegressor,0.0005568575935148701,0.25284585402498794,0.27515589707692184,0.0679703712463379,0.007261991500854492,-0.47011513119951304,-0.2514732532679657,-0.07544381708082895,-0.28248822859540135,-0.27465329715934195,-0.006278322959721971,19
PassiveAggressiveRegressor,-1.7276434959694709,0.3993104097205108,0.45456247636645086,0.23786549568176268,0.0072173595428466795,-0.6686197824883735,-0.2411449487217283,-0.08381371918132445,-0.23920147826538263,-0.28259771291444136,-0.11828189255358386,19
GradientBoostingRegressor,0.5785525660193807,0.14142868889951837,0.17867816582571705,108.72012209892273,0.01087956428527832,-0.566404089928394,-0.14594136930183169,-0.03312519000771083,-0.1267645926845369,-0.1819884621044298,0.5580546053405835,19
HistGradientBoostingRegressor,0.6510574631887941,0.12483027840664394,0.1625836000289837,14.7666494846344,0.017825222015380858,-0.5722924587397429,-0.13175167262422946,-0.02836751974620924,-0.10756912305117436,-0.1684212527556906,0.6214149662314281,19
AdaBoostRegressor,0.36082817245142296,0.19750905054273077,0.2200435237086833,43.34960074424744,0.038059139251708986,-0.4828261900262952,-0.19672576410241988,-0.04820996862395015,-0.20154044043790517,-0.21955571561496107,0.3568820382219193,19
RandomForestRegressor,0.5841270383242169,0.1461374055628114,0.1774925469246463,255.33799929618834,0.03209829330444336,-0.5390215212400001,-0.15294079057771795,-0.034042641736945156,-0.13907829738100003,-0.18449728865216508,0.5456900936989493,19
ExtraTreesRegressor,0.6137621541877798,0.14053879202774228,0.17105162005939964,75.1757360458374,0.04035830497741699,-0.5273578775039999,-0.14895507525783958,-0.03219649600105464,-0.134835363935,-0.17942173679968074,0.5703767760465083,19
BaggingRegressor,0.5258192439964489,0.1523659726706286,0.18952728489074538,26.21504101753235,0.02984957695007324,-0.5856334434999999,-0.15683010600029712,-0.037229260180115596,-0.13654406608,-0.1929097464337428,0.503298849187916,19
DecisionTreeRegressor,0.09500279543188661,0.18661740568412782,0.26183240663911106,4.288443994522095,0.008070993423461913,-0.8089631905999999,-0.20125056153969406,-0.07606057625567471,-0.13578711120000003,-0.2757439050029945,-0.015483926961739346,19
SVR,0.311952113051421,0.1959500005767759,0.22830168215261562,4.849396753311157,1.8903360843658448,-0.5510769240423309,-0.2001889152957788,-0.053361576982173566,-0.1974211144624702,-0.23097677884761306,0.2880243457641127,19
KNeighborsRegressor,0.6200161331599503,0.12439037567483499,0.1696611309652872,0.02294130325317383,0.18089680671691893,-0.6158024360400001,-0.1330179632746223,-0.03162834587819755,-0.10042407775999998,-0.17769653640852717,0.5775398211824616,19
PLSRegression,0.35835515643920335,0.1859160570452977,0.22046879731081565,0.07690448760986328,0.009576368331909179,-0.6401065754210523,-0.187923034569283,-0.049068818375197595,-0.1815757038600158,-0.22149379503270133,0.3454771390210797,19
