description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.0005103668897097347,0.2508266689438097,0.27391539070310833,0.5322567462921143,0.009859275817871094,-0.46022805194986915,-0.2523770966389879,-0.07562388358601828,-0.2843084794002841,-0.27498603101389063,-0.00021786994607317923,1
GaussianProcessRegressor,0.16700632540643012,0.21120617318188775,0.2500622530461137,1.1789410591125489,0.33063111305236814,-0.6214548200492432,-0.20925720562725436,-0.06076218825127476,-0.19801966311899416,-0.2464958346251685,0.19620240387070947,1
BayesianRidge,0.07488996685963212,0.23330574018919617,0.2635263116179768,0.003236675262451172,0.0017013072967529297,-0.5480557594313188,-0.23131714818112997,-0.06767564947644707,-0.23535865748544413,-0.26012129510969456,0.10490467326527586,1
TweedieRegressor,-1.6671826561731606e-05,0.25096708941571205,0.2739876000512837,0.001754903793334961,0.001678609848022461,-0.46184843891299776,-0.2525305437867632,-0.07566908936569869,-0.2845837308290577,-0.27506801253760305,-0.0008128658226866037,1
SGDRegressor,-0.0001699035774360702,0.250830346335491,0.2740085906970906,0.004619979858398437,0.0016579151153564454,-0.46447658481979975,-0.25269838420564883,-0.07568536800119383,-0.28535894001770806,-0.2750971368831633,-0.001022057794664466,1
PassiveAggressiveRegressor,-1.4250132515776128,0.33866880841394753,0.4266623746172947,0.004760932922363281,0.0016621112823486327,-1.0250653021773295,-0.629443952640259,-0.5516936502046156,-0.6214592717978921,-0.6838998801651092,-6.24194687106111,1
GradientBoostingRegressor,0.1667643137969469,0.21927644004582272,0.2500985759950195,0.12236714363098145,0.0024731636047363283,-0.5803050500038502,-0.21792123302467603,-0.06152867654184049,-0.22150119110134475,-0.2480294711350138,0.18627978027242548,1
HistGradientBoostingRegressor,0.16491375277484632,0.212968170256875,0.25037614811203984,0.2648282051086426,0.016571569442749023,-0.6038066509546642,-0.21238303544854759,-0.061361641874579355,-0.20159294896319077,-0.24770342632432102,0.18833723489049906,1
AdaBoostRegressor,0.07706419818081578,0.23694560972544515,0.2632164543096439,0.02983551025390625,0.002671623229980469,-0.5512834446043068,-0.24134617090380356,-0.07076349300117515,-0.2657715469796577,-0.2659927204708919,0.06416895487729916,1
RandomForestRegressor,0.13208638439267595,0.21405571506469004,0.2552498754268326,0.48344221115112307,0.016204404830932616,-0.6626375159163703,-0.2139605790172249,-0.0650660263692118,-0.2011295935586185,-0.25507829580436214,0.13915918823449408,1
ExtraTreesRegressor,0.13352001900680754,0.21432021347930047,0.255038975234999,0.5650862216949463,0.016334390640258788,-0.6717036146066666,-0.2142060329860572,-0.06529153381816705,-0.20072308968621239,-0.2555201724716295,0.136161065313041,1
BaggingRegressor,0.12892054318007762,0.21455500527835847,0.25571498220915573,0.05157437324523926,0.003435564041137695,-0.6672087603252419,-0.21420073448368915,-0.06557387521787288,-0.20031812885320327,-0.2560723934844458,0.1324629411372095,1
DecisionTreeRegressor,0.13352001900680754,0.21432021347930047,0.255038975234999,0.007035350799560547,0.0017119884490966798,-0.6717036146066666,-0.21424830038042902,-0.0653347391925591,-0.20067592906595239,-0.2556047851888114,0.13558521536301868,1
SVR,0.07465534709539823,0.23457989873485038,0.26355972632501684,0.4378197193145752,0.13637113571166992,-0.5213049038079489,-0.2349683475320005,-0.06842353904879048,-0.2464016804827102,-0.2615644314228098,0.09499790959912705,1
KNeighborsRegressor,0.05658035432733455,0.2195712493258774,0.26612136715501833,0.0013563156127929688,0.02104196548461914,-0.67718004424,-0.21917746764266557,-0.07033321161890586,-0.19563196848,-0.26518440303949803,0.06983692288882867,1
PLSRegression,0.07374904956066086,0.23288679252923375,0.2636887620693725,0.002350616455078125,0.0017688751220703125,-0.5548080243321165,-0.23063764118338165,-0.06768446934275138,-0.23361885661869994,-0.260137437350173,0.10478047079256128,1
