description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.17885774302479518,0.22417846318917967,0.2472665385578389,0.8902872562408447,0.159484338760376,-0.4438879474973672,-0.2304340759915668,-0.06387085072703766,-0.2507113341834514,-0.252715872930293,0.15850727729571257,18
GaussianProcessRegressor,0.28747539779111564,0.17184578814643695,0.230332955597118,35.67367420196533,8.986927223205566,-0.9833331304269095,-0.18122283427691396,-0.05809000981413912,-0.13905926986082268,-0.2409232242620929,0.2348386428253142,18
BayesianRidge,0.6033417536669649,0.13936281490281674,0.17185587841995303,1.2916212558746338,0.007071876525878906,-0.561221196181396,-0.139096295145056,-0.030207297619328572,-0.1183592060912592,-0.1737238116582721,0.6020885609414145,18
TweedieRegressor,-0.0002457747762290019,0.2495763894415905,0.2729037547827878,0.022646236419677734,0.00709681510925293,-0.4607903184780908,-0.252982953345611,-0.07589534282814489,-0.2849618457153063,-0.27548574771873435,4.088491723290844e-05,18
SGDRegressor,0.002459270611961606,0.24944448092711644,0.2725344871273094,0.06702518463134766,0.007130098342895508,-0.45713859426985504,-0.25253335551699757,-0.07575730674907369,-0.28374964753168896,-0.27523498236709026,0.0018614261749671178,18
PassiveAggressiveRegressor,-0.3282114847927562,0.24869103233639622,0.3144776343412141,0.355131196975708,0.0071431159973144535,-0.6684252837070526,-0.21487773885016387,-0.06950977779765229,-0.20063501661471167,-0.25500051510752264,0.08437941339652695,18
GradientBoostingRegressor,0.5669180935094651,0.14300444705390672,0.17957305377695854,71.100110912323,0.010813570022583008,-0.5615785371756907,-0.14383677223292515,-0.03279432605002609,-0.12201536095317525,-0.18100038002012778,0.5680867176667636,18
HistGradientBoostingRegressor,0.6415555637053763,0.1267826253076352,0.16336802926813968,12.603219938278198,0.01714797019958496,-0.5456488578544713,-0.12925674018769387,-0.027819743476234705,-0.10264990974651818,-0.16676377335620202,0.6335153094456075,18
AdaBoostRegressor,0.35976140661212286,0.19572690009619723,0.21833686647985018,33.720625495910646,0.03541522026062012,-0.483369831097185,-0.19648361667956876,-0.04814367794742423,-0.1985068421381082,-0.21940637344449287,0.36569419054085817,18
RandomForestRegressor,0.5803418451298745,0.1446933526086904,0.17676813571564975,221.0764515399933,0.034049034118652344,-0.55379431036,-0.1496713047271396,-0.03335072903029754,-0.130728086459,-0.18257365967277334,0.5607092458860091,18
ExtraTreesRegressor,0.6033479250186058,0.14064696608117966,0.17185454151697374,63.27824034690857,0.03746852874755859,-0.549451973104,-0.14503854969743452,-0.031044292811423173,-0.12943716456600013,-0.17616440593341262,0.5910386604195631,18
BaggingRegressor,0.5135987661060792,0.15293093896353585,0.190306438734114,21.484312725067138,0.02371830940246582,-0.61353004762,-0.1552431716832991,-0.03754796790458528,-0.13121799968000003,-0.19373842590540896,0.5053806595139478,18
DecisionTreeRegressor,0.12015117263461983,0.1836841039753798,0.2559529727674411,3.6366190910339355,0.0077930927276611325,-0.748221162,-0.19180833903908573,-0.0716523135558922,-0.1216036766,-0.267523398050078,0.055314310939674004,18
SVR,0.32157339173813115,0.1930567119805712,0.22475408019502738,5.258793020248413,1.9271090984344483,-0.540789652284582,-0.19854967890530356,-0.0526217160639806,-0.19341293059719605,-0.22934630180019636,0.30682471187023164,18
KNeighborsRegressor,0.5988369401331212,0.12844379271859613,0.17282899951058817,0.025586748123168947,0.18656997680664061,-0.6328081973999999,-0.1335896866375869,-0.032439141293245634,-0.09839341312,-0.18006547460402395,0.5725910875255918,18
PLSRegression,0.3557916089935319,0.18405973297660436,0.21901271901023894,0.0916177749633789,0.008978652954101562,-0.6224091630337498,-0.18527300975678382,-0.04821548623483456,-0.17424754511549323,-0.21951934055853867,0.364785632298876,18
