description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.17745760501684282,0.2250466068385812,0.2485147955333592,0.8572245121002198,0.15322399139404297,-0.45259174616326864,-0.23017392352372248,-0.06356959984314048,-0.2518146393428092,-0.2521290753679324,0.1584316362906546,9
GaussianProcessRegressor,0.3253478490578028,0.17249628021202487,0.22506764095794016,32.58309082984924,6.774474716186523,-1.1642312415371445,-0.1791444941968311,-0.05697163335818247,-0.13738452476172108,-0.2386090267612692,0.24602924258171183,9
BayesianRidge,0.6108507575179765,0.13757549269571046,0.17093507975399092,1.2820338249206542,0.007134294509887696,-0.5922004602966349,-0.14042656566243128,-0.03050051211629093,-0.12131802466522465,-0.17461376407895735,0.5963061645088581,9
TweedieRegressor,-0.0006227283267652428,0.2512931289167456,0.27409952687377076,0.023168277740478516,0.0076141834259033205,-0.46429524787306986,-0.25260494247879245,-0.07566561054366924,-0.28629200950429223,-0.2750711068079778,-0.001662788986896313,9
SGDRegressor,0.0021101548921669266,0.2507998880018583,0.273724963041848,0.06713895797729492,0.007240390777587891,-0.4630439696456971,-0.2523525075096479,-0.07556730546531248,-0.28430273469627015,-0.27489365350595973,-0.0003823453419285583,9
PassiveAggressiveRegressor,0.4070087819499624,0.17181111849782096,0.21100718081943665,0.3093968391418457,0.007187652587890625,-0.7058929284896015,-0.2122118020177374,-0.06915515116696543,-0.18720897042323742,-0.2584855331515985,0.08522934999438384,9
GradientBoostingRegressor,0.5696780586796162,0.1441592158309542,0.17975039338312757,70.36554307937622,0.010888910293579102,-0.5549862155045451,-0.14312379979924686,-0.032235486310603065,-0.1213306716018017,-0.17951430251992379,0.5732652420535307,9
HistGradientBoostingRegressor,0.652769291785229,0.1253744350977678,0.16146640178701405,12.998494958877563,0.017715311050415038,-0.563669879929259,-0.1299090827297789,-0.027839214513414735,-0.10422740260470083,-0.16681374662978463,0.6315240879984712,9
AdaBoostRegressor,0.3624802275686424,0.19487395286081718,0.21878620421304792,33.22560086250305,0.03472471237182617,-0.48749693584374726,-0.19374207535712534,-0.04704027514979794,-0.19429555996577674,-0.2168804145445077,0.3772438713557019,9
RandomForestRegressor,0.5683300832430042,0.14742957408039653,0.1800317056275247,215.5842840194702,0.03584070205688476,-0.5441741808039999,-0.14979445657014137,-0.033079647726875196,-0.13406700799199997,-0.18184936486805436,0.5620697143909894,9
ExtraTreesRegressor,0.5996616676323097,0.14213895867779203,0.17337508704710675,60.90386576652527,0.040044116973876956,-0.5675166971400001,-0.1453937612147615,-0.03122661309916742,-0.12928804472799993,-0.17669232250866004,0.5866019459892005,9
BaggingRegressor,0.5221339985987838,0.15216479552819803,0.18942014762480494,21.44190893173218,0.02314162254333496,-0.61037302202,-0.15490783873197161,-0.03705782503879653,-0.13128889515,-0.1924546909979396,0.5093619363188784,9
DecisionTreeRegressor,0.08860086149419966,0.18625281721655315,0.26159377861446065,3.5125558376312256,0.0076733589172363285,-0.7809519846,-0.1927068461016093,-0.07286641563424792,-0.12089334969999999,-0.2698666502233898,0.0355498380375258,9
SVR,0.3230047002184704,0.19376832482129563,0.2254581458070011,4.447455883026123,1.691053819656372,-0.5424574727180108,-0.1980463972326251,-0.05186549061061448,-0.194082772691638,-0.22772150007443748,0.3133195333419983,9
KNeighborsRegressor,0.6196430867802025,0.125899865727187,0.16899301776380593,0.021533679962158204,0.18016114234924316,-0.64868123552,-0.13297521480920485,-0.03213992275209193,-0.09667374927999998,-0.17907684856645045,0.5745347262445256,9
PLSRegression,0.3594915819092943,0.184133452104046,0.21929843138623298,0.0747105598449707,0.008650398254394532,-0.6474571217440055,-0.18445545461216298,-0.047731288678103445,-0.17574069315085666,-0.21845225474265623,0.36807968762253784,9
