description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.2600244212087358,0.2167201107856028,0.2373541224069818,0.9040581703186035,0.1898019790649414,-0.4554212293914809,-0.2175679844412551,-0.0579680168912593,-0.23412680984816503,-0.2407559157545534,0.22791462463759746,23
GaussianProcessRegressor,0.2880092110532806,0.16502017972592956,0.23282267411993962,42.149523162841795,4.994817113876342,-1.6495037438576456,-0.17832721191644346,-0.05908956314285938,-0.1362914903301065,-0.24278717589885618,0.2134861087419276,23
BayesianRidge,0.6255425561742949,0.1350492940769951,0.16884543358196405,1.939161491394043,0.008915567398071289,-0.6295012391771604,-0.13753065265100078,-0.029768872731471684,-0.117300060225022,-0.17246225513972133,0.6032109735212385,23
TweedieRegressor,-0.000729604626550584,0.2550956153491592,0.27602375479113844,0.039291000366210936,0.008861160278320313,-0.4741361229837035,-0.25101322643744134,-0.0752091071439148,-0.28360870941689653,-0.27423196475505457,-0.0016583024212749153,23
SGDRegressor,-0.417971720609013,0.2843178524492475,0.32856543230179247,0.12112536430358886,0.008844375610351562,-0.4876938706478654,-0.2537215748540876,-0.07883684499858928,-0.27033056958650403,-0.2806342822110359,-0.049880114910303176,23
PassiveAggressiveRegressor,-0.9154328647280459,0.3112957457623811,0.38187528599786374,0.13800134658813476,0.008849763870239257,-0.5679158124879649,-0.26393826275657795,-0.09448685098305483,-0.25204946488438534,-0.3053804890126421,-0.25666238597349367,23
GradientBoostingRegressor,0.5494727496823268,0.15061582338650234,0.18520325607282082,136.50833220481871,0.012593460083007813,-0.578097081048579,-0.15077910132378453,-0.03445995234490165,-0.13311588552176304,-0.18559629044656195,0.5407365884282895,23
HistGradientBoostingRegressor,0.6207068203909958,0.13313220795050107,0.16993216955587082,18.575966930389406,0.018764972686767578,-0.5516356916202987,-0.13872091728566313,-0.030307693669462583,-0.11814083013837244,-0.17406590877315697,0.5961024877461654,23
AdaBoostRegressor,0.3327001284585045,0.2044180251873301,0.2253972463964613,53.846323776245114,0.05765576362609863,-0.48552990919857353,-0.198672146941487,-0.04949424218394522,-0.20538247427098008,-0.22247032468586933,0.3406039857225207,23
RandomForestRegressor,0.5349915115134345,0.15861652753427868,0.18815619670655342,321.74784007072446,0.03363723754882812,-0.567434857306,-0.16261585179696691,-0.03728399858311463,-0.1506279861300001,-0.19305545525710582,0.5032529378909587,23
ExtraTreesRegressor,0.5679412038927365,0.15286107528997225,0.18136751855277253,91.58483848571777,0.04324493408203125,-0.538515778004,-0.15680362998939554,-0.03435000954748775,-0.14631798141400004,-0.185320854889511,0.5423116610459863,23
BaggingRegressor,0.4773186097932489,0.16365006005999477,0.19948332766794888,33.22533206939697,0.035135078430175784,-0.6117693523600001,-0.1686053736906818,-0.04177803556667444,-0.15090779594000003,-0.2043699953382437,0.4434320674839805,23
DecisionTreeRegressor,-0.04092772521593169,0.2045328651168151,0.28151294724792664,5.424361371994019,0.009344530105590821,-0.7893068942000001,-0.21120402772701521,-0.08278175097032499,-0.14438528479999996,-0.2875631620574459,-0.10362202711425084,23
SVR,0.008405700450059284,0.25201074246435234,0.2747610049821118,7.263275814056397,2.6792831420898438,-0.44727942115224817,-0.249101089677292,-0.07523782165550082,-0.27526889171150015,-0.27428463218288435,-0.0020854841443627816,23
KNeighborsRegressor,0.6026319455371439,0.12802856701623888,0.17393403037964408,0.03455185890197754,0.22952508926391602,-0.65524918132,-0.13675433206563203,-0.0334070512931785,-0.10371435862,-0.18271318160716182,0.5546345234753627,23
PLSRegression,0.3953515237812174,0.1797471238436805,0.21455545799255624,0.12417502403259277,0.011938047409057618,-0.6263102982405211,-0.179839023764715,-0.046596228097043016,-0.16496802073807723,-0.2158014062219374,0.37913407194799476,23
