description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.011070835265878487,0.24953920242139327,0.2724644720242214,0.6772376537322998,0.07924461364746094,-0.46105606453052206,-0.251205050302396,-0.07486661828690656,-0.2829796283630772,-0.273605184571727,0.009806338164096418,1
GaussianProcessRegressor,0.45367415622893237,0.16012041982180109,0.20251311813132866,5.0910624980926515,1.9805892944335937,-0.7584861581608113,-0.16586837131369064,-0.04299064544471091,-0.14271078793687705,-0.20731787995281356,0.4313995850111742,1
BayesianRidge,0.2683968385005646,0.19822183365196577,0.23435006311085918,0.30977091789245603,0.004706239700317383,-0.6208856055377545,-0.19663194335800283,-0.05358309352077849,-0.18644952701913758,-0.2314555068056691,0.29116431076346155,1
TweedieRegressor,-1.6671826561731606e-05,0.25096708941571205,0.2739876000512837,0.010322856903076171,0.0045776844024658205,-0.46184843891299776,-0.2525305437867632,-0.07566908936569869,-0.2845837308290577,-0.27506801253760305,-0.0008128658226866037,1
SGDRegressor,0.00013994850419152272,0.2510898326881867,0.2739661435545677,0.03435120582580566,0.004697084426879883,-0.4567683650327633,-0.2523119757373886,-0.07573272178203948,-0.28417684726548026,-0.27518354550536156,-0.0016553973754490636,1
PassiveAggressiveRegressor,-2.7105288857602603,0.45287305943581435,0.5277706033074558,0.05614738464355469,0.004664850234985351,-0.6551999704774664,-0.2965272445083006,-0.13719651885070155,-0.2625062863774052,-0.3644229079794886,-0.8100717515226912,1
GradientBoostingRegressor,0.25389669202210496,0.2053572604484763,0.23666104115612338,54.36817798614502,0.006981849670410156,-0.5397160196523885,-0.20569640278878193,-0.05557516319663488,-0.2019073041501827,-0.23571177061145848,0.26500330735003674,1
HistGradientBoostingRegressor,0.3673110797360948,0.1834853917472477,0.2179327015898937,7.280566596984864,0.015188026428222656,-0.5721266121969165,-0.1876438746548727,-0.04875665115029978,-0.1753620922795621,-0.22078822456655006,0.35507034745679694,1
AdaBoostRegressor,0.09597682130919638,0.23600374663194842,0.2605056043667697,19.204889822006226,0.017558908462524413,-0.46806175174464365,-0.23764822353682696,-0.06771261583910218,-0.25953548869563775,-0.26019956269973743,0.1044368098510223,1
RandomForestRegressor,0.25216116151534107,0.20920028496535883,0.23693613300721755,121.59058375358582,0.029360294342041016,-0.552975614842,-0.21208925393666794,-0.0569659859126758,-0.21626697343800005,-0.23862667738351462,0.24663351435531222,1
ExtraTreesRegressor,0.2704813432835321,0.207284018938088,0.23401596648952108,30.32086863517761,0.03295674324035645,-0.5306906818339999,-0.20910278400232435,-0.05522055036695952,-0.21322018310500002,-0.23495061555177016,0.2697688871900616,1
BaggingRegressor,0.18087982818603,0.21422240180906232,0.24797111714368106,12.450242185592652,0.01264491081237793,-0.63530091382,-0.21580541636370992,-0.06244920907425085,-0.20968796488000002,-0.24986124608432347,0.1739675007881576,1
DecisionTreeRegressor,-0.5641118650452459,0.2638866319123625,0.34265825058579674,2.0142701148986815,0.005022907257080078,-0.7993577033999999,-0.26718299333405215,-0.12028495905894829,-0.20489871419999997,-0.346802906478309,-0.5918166649884814,1
SVR,0.008480233059706799,0.24719503230155732,0.2728211130416579,1.8024081230163573,0.7000686645507812,-0.44251866712603966,-0.24902889321820715,-0.07507370703578278,-0.2709534062413197,-0.27398864333360157,0.006968214108844406,1
KNeighborsRegressor,0.45085040722003056,0.1580744690901519,0.20303579998232327,0.009807777404785157,0.09923992156982422,-0.63817842028,-0.1606473036536457,-0.041599301582167056,-0.13344439598,-0.20389651743436152,0.4498078001627979,1
PLSRegression,0.13810252231104236,0.2204744615152685,0.25436367614920347,0.031312990188598636,0.0054986000061035155,-0.5890247924944945,-0.21730313389506417,-0.06303747728212093,-0.21238435695550323,-0.2510456780515998,0.16621332592439417,1
