description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.19976275461460147,0.22180821010273138,0.24643367238784689,1.769359827041626,0.5944952011108399,-0.4879376520888254,-0.22296841376411614,-0.06074482430520639,-0.23819092178634144,-0.2464521235910902,0.19224717030274846,8
GaussianProcessRegressor,0.02519715745871276,0.2027540607875953,0.27198757317863015,147.55872616767883,39.59505662918091,-1.7993156336687526,-0.19269030860266637,-0.06966684912700039,-0.14813559561162065,-0.2634468584334451,0.07409556383235227,8
BayesianRidge,0.620905824774971,0.13321198505744844,0.169614987365275,48.286997127532956,0.025190019607543947,-0.6546424437813718,-0.1345586416123821,-0.028612379491234304,-0.11288750837857216,-0.1691286549714644,0.619477725230422,8
TweedieRegressor,6.393869743037683e-05,0.25276998591576505,0.27547156988090155,0.11362161636352539,0.02304525375366211,-0.46335497888910676,-0.25174239102710305,-0.0753304860683563,-0.2840605439228476,-0.2744577824561322,-0.0016362007081542895,8
SGDRegressor,-0.002441977120071881,0.25422527997705363,0.2758165302441564,0.26770730018615724,0.02306966781616211,-0.4681077430350646,-0.25158807217979506,-0.07572846863940322,-0.2786546476049557,-0.2751781941734283,-0.006949432027266144,8
PassiveAggressiveRegressor,-0.17848928763922944,0.23727155028239857,0.2990566665826168,0.9971929550170898,0.023172998428344728,-0.6326760591539319,-0.24232698450221388,-0.08107357346627304,-0.22137878771792358,-0.2843288427661311,-0.07915642254159146,8
GradientBoostingRegressor,0.5055053629397452,0.16026463077534872,0.19371866234899984,434.59778542518615,0.039584684371948245,-0.5585677611142472,-0.15597447582259008,-0.036592580271396696,-0.13555679084165728,-0.19125802620430157,0.5132353914941838,8
HistGradientBoostingRegressor,0.5745104856560568,0.14445700180951498,0.17969463028815064,62.817113399505615,0.033257484436035156,-0.5625124320166217,-0.14285311212580404,-0.03195722057443106,-0.12001046749886615,-0.17871130296144266,0.5748671587478864,8
AdaBoostRegressor,0.2679290908958406,0.21382151837731067,0.23570415764237276,232.78326005935668,0.1840582847595215,-0.48252916722289463,-0.20649884554907177,-0.05248732110956099,-0.2143857134776143,-0.2290852725967783,0.3020503370203881,8
RandomForestRegressor,0.4678194603110972,0.1719523635753101,0.20096487781818967,998.5073994159699,0.05611343383789062,-0.537633971924,-0.16911544319751365,-0.039566838430351234,-0.15537989891599996,-0.19886952848349787,0.4736162479223105,8
ExtraTreesRegressor,0.5160477869573121,0.16388247610903825,0.19164253574701118,345.98703265190125,0.07020373344421386,-0.521927298658,-0.163236426533445,-0.036619909057657794,-0.15170249715299997,-0.19132730465705663,0.5129508842125967,8
BaggingRegressor,0.4044143787080786,0.177116675276637,0.2125997604209206,100.61281480789185,0.08478593826293945,-0.5948307824000001,-0.1734977339860566,-0.043699976432885534,-0.15561734939,-0.20902733420679803,0.41890936611932894,8
DecisionTreeRegressor,-0.12895048647239027,0.21682799479973808,0.2927036351731505,16.029907941818237,0.024493074417114256,-0.7884231982,-0.21555714933129644,-0.08640987805401004,-0.1454034956,-0.2938508148668409,-0.14886536025030042,8
SVR,0.11774594194382004,0.2332813737205168,0.2587542554502734,27.371790981292726,9.54207148551941,-0.4567287163399511,-0.23490287902804505,-0.06721271291504452,-0.25245486972559306,-0.2592370119740807,0.10632195950728854,8
KNeighborsRegressor,0.5865016265879877,0.12939233106317444,0.1771444585841715,0.10512604713439941,0.9150730609893799,-0.64420780728,-0.13229574895474913,-0.03156850576387934,-0.09787794264,-0.17762604988008962,0.580302613157048,8
PLSRegression,0.2460114569303563,0.2049481951882762,0.2392065359802741,0.3688516139984131,0.03463149070739746,-0.8002052835461168,-0.2020057213956874,-0.05529781701502921,-0.19725951011939596,-0.23511766383016514,0.2646576758594442,8
