description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.5064914000368326,0.15964914761403445,0.19265125477390813,0.8843905448913574,0.18331356048583985,-0.5731077982519557,-0.1624495047999708,-0.038151231714859055,-0.15032151172095484,-0.19530996545991913,0.4940496553977267,21
GaussianProcessRegressor,0.4437195278133633,0.1552584065025019,0.2045367668673668,34.21774649620056,4.40491099357605,-0.8286447206423574,-0.15434657142025537,-0.04123174452583085,-0.12090228059983237,-0.20298937529657998,0.45281646522496966,21
BayesianRidge,0.5837762553629782,0.14359272524605932,0.176924470889399,1.8040594577789306,0.008278083801269532,-0.5971550472022511,-0.14500740738028178,-0.032608263928210576,-0.12465472240716942,-0.18056174546738077,0.5674588313027981,21
TweedieRegressor,0.03460579802670549,0.24702104049368864,0.2694491528494924,0.091986083984375,0.008300209045410156,-0.4595644529960053,-0.24723428119558005,-0.07262700172544603,-0.27823773150949715,-0.269485836750194,0.036820370552021385,21
SGDRegressor,-6.112945561709668e+19,1579030709.0588088,2144123237.0616236,1.8885393619537354,0.008292484283447265,-13060714072.404163,-2866262301.381296,-1.229650222243282e+19,-2607093690.2310715,-3439464087.0373373,-1.6355553058880235e+20,21
PassiveAggressiveRegressor,-0.16132118131225726,0.24868834335887002,0.2955293734322364,0.3221402645111084,0.008287763595581055,-0.6458314162062134,-0.27460559732020323,-0.1105728944521922,-0.2647047702986747,-0.3298109238660824,-0.47000636117406724,21
GradientBoostingRegressor,0.5651538959033389,0.145545927932311,0.18083907259383655,136.34530696868896,0.013277912139892578,-0.5924966372474177,-0.1490221744269914,-0.034827777248054186,-0.12562016761862843,-0.18658158911182748,0.5382777455006524,21
HistGradientBoostingRegressor,0.6445738621809951,0.12893744868870347,0.16349299912115256,18.196050930023194,0.018396568298339844,-0.5759562893317378,-0.13564878100879563,-0.030308342124463383,-0.10996722196111353,-0.17402816423803547,0.5982488232418509,21
AdaBoostRegressor,0.3578316950274102,0.1973398414343392,0.2197601347577736,52.561924362182616,0.04898338317871094,-0.5027904428483494,-0.19840336235450168,-0.04929991788478167,-0.20377082195956858,-0.22202464673650035,0.3461834566475399,21
RandomForestRegressor,0.5490196720667625,0.15247868818891042,0.18416338058268683,331.5436522960663,0.03539066314697266,-0.5836797485719999,-0.15672572448025618,-0.036093648736700304,-0.13897861981500004,-0.18993365720801925,0.5215396559106616,21
ExtraTreesRegressor,0.5872886850978221,0.14601724684905185,0.17617637400305708,96.06073231697083,0.041496992111206055,-0.536206844134,-0.15104540301942718,-0.03342431369042444,-0.13415644154200002,-0.18277313118911628,0.556903899190602,21
BaggingRegressor,0.5032243716138467,0.15582447046427447,0.19328787884294354,32.52071390151978,0.029736852645874022,-0.60063471816,-0.16063580649624926,-0.039730414735812486,-0.13805329013,-0.19926205211073414,0.47336494413380176,21
DecisionTreeRegressor,0.013106273169485316,0.19864253801063386,0.27243297540824174,5.404035568237305,0.008963918685913086,-0.776604458,-0.2010081102459421,-0.07730752647935328,-0.13024995300000003,-0.2779897476008452,-0.025003634206122748,21
SVR,0.13119049950332928,0.22839176365625188,0.25561524989323137,5.9370513439178465,2.4100040912628176,-0.578965980013028,-0.22850551045476192,-0.06503042226298669,-0.2403696184326256,-0.25498403850075835,0.137671728495779,21
KNeighborsRegressor,0.5436993881287127,0.13758197069245678,0.18524649731612702,0.030290937423706053,0.23739213943481446,-0.6919359720799999,-0.1463505395325593,-0.03863627412165485,-0.10776483052000001,-0.19651414924990968,0.48764151547705586,21
PLSRegression,0.35706718268453563,0.1867776572176349,0.21989090994508867,0.09847302436828613,0.010602664947509766,-0.6252333201411384,-0.186645275901208,-0.048318482176392175,-0.1807289985351342,-0.21980166037930288,0.3591261282224335,21
