description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.010544158495716882,0.24991203006999382,0.2725657689522932,0.6877903461456298,0.0783933162689209,-0.4629050810227454,-0.2512913764209073,-0.07488169173488976,-0.2843768258766794,-0.2736428422418164,0.008709710608345134,9
GaussianProcessRegressor,0.46553630653969724,0.1599840353518075,0.20032364255838256,14.247026014328004,3.6984215259552,-0.7346019392372667,-0.16705474425166367,-0.04373363171554524,-0.14256012880258703,-0.20911304082916393,0.4210686916369085,9
BayesianRidge,0.27825299076769294,0.19781082575300435,0.232790686318299,0.3362945556640625,0.004856109619140625,-0.6146434019908791,-0.19643509465415995,-0.053629428175735946,-0.18611108528065196,-0.23155837837124418,0.2899299263406501,9
TweedieRegressor,-0.0007108489254057382,0.25130327537028546,0.27411159599930324,0.012667703628540038,0.004780864715576172,-0.46429537881529104,-0.2526152055451891,-0.07567248711386684,-0.28628761714730233,-0.27508360575337243,-0.0017538182808563452,9
SGDRegressor,-0.001085595286971941,0.25023886624931396,0.2741629158727244,0.043928337097167966,0.005065536499023438,-0.4631327097325332,-0.2523496550597651,-0.07564539631407793,-0.2856643327085956,-0.27503389876561424,-0.0013869261523408837,9
PassiveAggressiveRegressor,-0.11139075223191264,0.26034517751405944,0.28887269532089294,0.07262659072875977,0.004992103576660157,-0.708489109370779,-0.3247563051690738,-0.16624652753190236,-0.26267161426199453,-0.4037216647657241,-1.2019439268004561,9
GradientBoostingRegressor,0.2521159827328472,0.20611844445920016,0.23696828766544062,54.81659407615662,0.006917715072631836,-0.5514707834918121,-0.2034964134282598,-0.05476423954474641,-0.19989307362756864,-0.23401152872039815,0.27497069211906205,9
HistGradientBoostingRegressor,0.3498151402444455,0.18760144792452144,0.22094874056985725,7.724342346191406,0.015957975387573244,-0.5741160609663678,-0.187598210288491,-0.04860044804977055,-0.17666687477296167,-0.22044604521331895,0.35657676245909087,9
AdaBoostRegressor,0.10331060292346694,0.23546099356333264,0.2594741640646829,16.828657484054567,0.015290927886962891,-0.4529723749778466,-0.236834991553182,-0.0674225733794009,-0.25884093300428423,-0.25965778149138796,0.10741975267284383,9
RandomForestRegressor,0.24369177654584706,0.21136560591345785,0.23829916223015335,124.31008558273315,0.030649948120117187,-0.51920035557,-0.21061728311614664,-0.055965327386212425,-0.21429283419100004,-0.2365648369119077,0.2590676999354479,9
ExtraTreesRegressor,0.26305269518978436,0.20912053120605759,0.23522924881023569,31.955088758468627,0.04466776847839356,-0.519069852734,-0.20747523366340542,-0.054441665966227334,-0.21136910550229998,-0.2333212094682043,0.2792482940627085,9
BaggingRegressor,0.16290558967239843,0.2159575185867365,0.25070345852995085,12.663288736343384,0.011950206756591798,-0.6277218706000001,-0.21718687010292834,-0.06286756579201667,-0.21073912591,-0.2506943951362451,0.16776419572627546,9
DecisionTreeRegressor,-0.524429690122191,0.26178049512629653,0.33831932335751524,2.191956806182861,0.005455541610717774,-0.8180681742000001,-0.2620051988478805,-0.11673545944889434,-0.20110053730000002,-0.34156444168174216,-0.5458139372485149,9
SVR,0.015730105806862626,0.24717932113342264,0.2718505431406133,2.2441739559173586,0.7447196960449218,-0.4430393074271497,-0.24924373540774872,-0.07498643579098821,-0.27428082205317617,-0.27383314965564065,0.0072967785950524,9
KNeighborsRegressor,0.4613708401127553,0.15864523866509167,0.20110276176684633,0.012627267837524414,0.11168313026428223,-0.64129156632,-0.1596318991724351,-0.041655706354210106,-0.1297357762,-0.20406678525884497,0.4485855906456191,9
PLSRegression,0.1390274785544019,0.22025522156368676,0.25425397399262745,0.03538084030151367,0.005616092681884765,-0.6266239712591513,-0.2153875219800352,-0.062367035276135095,-0.21048926927226233,-0.24972085247275827,0.17424731843866276,9
