description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.12511509537927246,0.23550309948697418,0.2574395338228224,0.6663598537445068,0.0780257225036621,-0.46397564772084954,-0.23826515668006337,-0.0684819454909821,-0.261067018973088,-0.26167692950092253,0.08653664641991447,19
GaussianProcessRegressor,0.14086137193559334,0.18927012897971288,0.25511230204313456,10.257686805725097,3.0766624927520754,-1.3475952388816637,-0.20007728472464897,-0.0703430120385185,-0.15657693908813916,-0.265151533832496,0.06171768088154004,19
BayesianRidge,0.3942292474733109,0.17792849357502205,0.21421699819704784,0.2982445240020752,0.004702377319335938,-0.6780693972494218,-0.1850819100388526,-0.04872354879187043,-0.17249551337633184,-0.22072471962039275,0.34990032674056887,19
TweedieRegressor,-0.00030772432715120424,0.2536313616280865,0.27527488503010716,0.014399909973144531,0.004684543609619141,-0.468124496072644,-0.25155847221069516,-0.07555240485573274,-0.2831350363373497,-0.27485400886550904,-0.007762160856870382,19
SGDRegressor,-0.0012862091338941006,0.25293563597279245,0.27540948683778854,0.03540816307067871,0.004732799530029297,-0.4735588116261503,-0.2523292846889319,-0.07604253510143823,-0.28159968005115876,-0.27572718291694687,-0.014136162478947733,19
PassiveAggressiveRegressor,-0.9612825295878846,0.30655986087105735,0.3854516052036352,0.09353127479553222,0.004698657989501953,-0.5393606601216987,-0.2427659284018397,-0.07928281075824826,-0.23581655558559805,-0.28092282471560115,-0.058702173853227846,19
GradientBoostingRegressor,0.5015176763163179,0.16429906007945283,0.1943232029148911,22.35884485244751,0.006779909133911133,-0.5465828656017324,-0.16621130220191832,-0.0392428752841222,-0.1551058691799534,-0.19804584418181384,0.4763108263628119,19
HistGradientBoostingRegressor,0.6496922406043801,0.12973120276234246,0.16290134019810443,5.547891235351562,0.016280221939086913,-0.5627575463028031,-0.1356441146479977,-0.02947431913592386,-0.11322124009251051,-0.17167202847271543,0.6067080766049102,19
AdaBoostRegressor,0.17274627464997472,0.22592824853681712,0.25033359976468245,9.242075204849243,0.017506790161132813,-0.4603477580291274,-0.22575212228423736,-0.06349396461448063,-0.23413706891853076,-0.2519656920349895,0.15289728231582891,19
RandomForestRegressor,0.5813486776511597,0.14687232895012875,0.1780844553423018,77.44668040275573,0.03615527153015137,-0.5552691723053628,-0.15515579242189215,-0.034670955743255905,-0.14078349166604998,-0.1861588321808886,0.53747555296013,19
ExtraTreesRegressor,0.6488295365362449,0.13306421858128273,0.16310180568467159,24.40565505027771,0.03685626983642578,-0.5227092492883809,-0.14195232533888202,-0.029875423043533005,-0.12523875233523815,-0.17280338631449474,0.6013759397448936,19
BaggingRegressor,0.5176528815470046,0.15387207344623635,0.19115234179838866,7.686042642593383,0.012199592590332032,-0.6058655308800001,-0.16047164522125593,-0.03873069621263105,-0.14161783638,-0.19675606568707726,0.4832320833411239,19
DecisionTreeRegressor,0.13206920464490557,0.1777520840984406,0.2564143507574435,1.2515736103057862,0.005021142959594727,-0.786305845,-0.1943769962633275,-0.07396479971099976,-0.1227777189,-0.27193206686100085,0.01351198091262813,19
SVR,0.13768483619082295,0.23064060067854428,0.25558348657793084,2.0051222801208497,0.7274300575256347,-0.4881568592833009,-0.23539746119493016,-0.06815644827753164,-0.2513946885024276,-0.26105531670140253,0.09070351615453506,19
KNeighborsRegressor,0.5643010652994059,0.12782544472352017,0.18167410432658906,0.010123014450073242,0.10187005996704102,-0.72074296532,-0.1466922032932951,-0.04127456411984357,-0.10080649967999997,-0.20302679306544733,0.44868042953776355,19
PLSRegression,0.2879505549084209,0.20058967087082416,0.23224953592828038,0.03170657157897949,0.0054186820983886715,-9.141875491015071,-0.21859681729792788,-0.48108053409453333,-0.19920615183763551,-0.4897137022621413,-5.2808100879883915,19
