description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.20332576256147394,0.22336979461467987,0.24631359077287546,1.9512807369232177,0.6325588703155518,-0.49380676081209546,-0.22263550981130384,-0.06072512980341417,-0.2381415932401067,-0.2464058442510723,0.1914715187429539,24
GaussianProcessRegressor,0.10702170661575039,0.19772461811802253,0.26077649259891916,150.93796362876893,36.483205461502074,-1.418693633652118,-0.19387276361446304,-0.0667801430545977,-0.15040185067889192,-0.2582008858053535,0.11163445087760338,24
BayesianRidge,0.6429177970636426,0.13220377067366237,0.16490434219633154,37.71516613960266,0.024852228164672852,-0.5730321802272584,-0.1336429633841471,-0.028007419393020462,-0.11319603948107756,-0.1672980144280564,0.627245908676233,24
TweedieRegressor,0.00010892272893792132,0.253467133966198,0.27594614748734375,0.14319190979003907,0.024564838409423827,-0.4728215374563452,-0.25152369771965544,-0.0752125976648648,-0.28364163957387456,-0.2742315997995212,-0.001437579376944842,24
SGDRegressor,0.004094517049613056,0.25283161084495687,0.2753956337459482,0.28748140335083006,0.02446722984313965,-0.4653787125913764,-0.25030293460061576,-0.07602187896755622,-0.27267738401435937,-0.27569596837150845,-0.01220942970790644,24
PassiveAggressiveRegressor,0.003954499414251744,0.2391979980955545,0.27541499245561163,1.1657229900360107,0.024466657638549806,-0.6991363046297586,-0.28109560471794426,-0.11821693465131525,-0.28680357644885807,-0.33430262662424237,-0.5752912428036002,24
GradientBoostingRegressor,0.5088855510969659,0.15992900270228,0.19339237395530337,437.6743708610535,0.039120960235595706,-0.5471473793272063,-0.15519509865909753,-0.03595614532568255,-0.13637956096518042,-0.18957711558323848,0.5213830987223201,24
HistGradientBoostingRegressor,0.5867306988527716,0.1435467949934676,0.17740447133807796,61.04682292938232,0.03392481803894043,-0.556076644353438,-0.14173553759983099,-0.031316565271433984,-0.12031107142807107,-0.17688421747809963,0.5832627522142604,24
AdaBoostRegressor,0.2803940703340988,0.21268406858644956,0.2340967344111669,230.59597206115723,0.1896963596343994,-0.4727541848983301,-0.20513326011251257,-0.05207263373970594,-0.2131725205218713,-0.2281668268014725,0.30672378484857055,24
RandomForestRegressor,0.4739748222806597,0.1718026671344285,0.20014799996511437,1019.3068252086639,0.05887503623962402,-0.5390610411339999,-0.16796944575723705,-0.03902857124674904,-0.15595860768700004,-0.197524973131177,0.4803622298816723,24
ExtraTreesRegressor,0.5255609104770391,0.16400586768291933,0.1900807866660682,342.7426325321197,0.06966900825500488,-0.529067418276,-0.16178068770048765,-0.035971079536551306,-0.15313056600000002,-0.18963206619146886,0.5210991469438073,24
BaggingRegressor,0.43238223897614725,0.17432217729581456,0.20791028651773452,101.74092583656311,0.09531583786010742,-0.61300014158,-0.17096639243446865,-0.043210083524288935,-0.15022418701,-0.20783131385456208,0.4248187463750682,24
DecisionTreeRegressor,-0.11062077473525256,0.2138506609806181,0.2908244297701029,17.744947528839113,0.026141357421875,-0.7853256684,-0.21719103869524076,-0.08760098613794294,-0.1444533343,-0.29590949592205296,-0.16591476167670027,24
SVR,0.12223536200343454,0.23460010399547604,0.25854552730339697,20.189516830444337,7.7739973068237305,-0.47201396999220185,-0.2342997169394176,-0.0671340495721345,-0.25124290917681913,-0.25907884261392566,0.1061445572869106,24
KNeighborsRegressor,0.604922132976743,0.1296147994610791,0.17345600475083345,0.09202494621276855,0.6934250354766845,-0.68770683208,-0.13113309898583775,-0.03118822688233927,-0.09699602247999999,-0.17650285561750653,0.5850641818569615,24
PLSRegression,0.2675007419697597,0.20528348398799243,0.23618460355385165,0.3077123165130615,0.03091855049133301,-0.7775951457020251,-0.2024428512777272,-0.05548277940823212,-0.19778452624941398,-0.23553140593174066,0.2611497061387527,24
