description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.0008778426898895519,0.2533689787628271,0.27584002527395185,0.7163742542266845,0.08383035659790039,-0.472803216238406,-0.25143663603353283,-0.07516925946623805,-0.28330298793326125,-0.27415254864392413,-0.0008600953307047243,24
GaussianProcessRegressor,0.5743521722953169,0.14444337582029682,0.18004173914335744,5.477863693237305,1.4755539894104004,-0.6401140030079223,-0.15086844305110286,-0.03522806266423219,-0.12989401661927796,-0.18761462539531765,0.5311675970280972,24
BayesianRidge,0.36457438770057604,0.18425100265249364,0.21997855596166807,0.31229825019836427,0.0050255775451660155,-0.6124948207072345,-0.18850024457355086,-0.05010609082733329,-0.17558796728383408,-0.22379368550126588,0.3331290865016812,24
TweedieRegressor,-2.632548718661809e-05,0.25348122299453896,0.2759648095011786,0.010226678848266602,0.004641485214233398,-0.472786258780215,-0.25153851989773895,-0.07522352767445527,-0.283599215080215,-0.2742515255721313,-0.0015831235930126475,24
SGDRegressor,-0.0004888978976003155,0.2531553686599307,0.27602862729546973,0.03835873603820801,0.004657936096191406,-0.47615318210011354,-0.25178588523050244,-0.07526114500770746,-0.2839880971865066,-0.27431993090276385,-0.002082675206355411,24
PassiveAggressiveRegressor,-2.1182175745105534,0.40210498907471975,0.4873053688753412,0.0641416072845459,0.0046618938446044925,-0.9349328751859577,-0.5031351720970249,-0.34989430828402857,-0.5128919638546998,-0.5725742647212689,-3.6416813058771127,24
GradientBoostingRegressor,0.2868278915287865,0.2038099831448837,0.23304788385054945,54.80502700805664,0.0070572376251220705,-0.563048430791626,-0.20043535139372884,-0.05300915694517975,-0.19562856083769053,-0.230216139415578,0.2942260283673532,24
HistGradientBoostingRegressor,0.40887655755338814,0.1816183744214171,0.2121715163051027,7.315905046463013,0.014870786666870117,-0.5611411851277964,-0.18373421265288345,-0.04673726678585775,-0.17071140033575855,-0.21616220996908025,0.3776480651308738,24
AdaBoostRegressor,0.11332219612082417,0.23773811488085067,0.25985489800098255,21.521338987350465,0.01863064765930176,-0.4795241590834719,-0.23522848025070014,-0.06666793237576146,-0.25695688446786674,-0.2581929416638261,0.11219808712458368,24
RandomForestRegressor,0.27811251775632817,0.20926493991184023,0.2344675493973059,126.86254959106445,0.031035089492797853,-0.544405480694,-0.20937783878784785,-0.05546071696838214,-0.21104142383099997,-0.23547271265479028,0.2616759858880722,24
ExtraTreesRegressor,0.30296399568609045,0.20609753667884914,0.2303963499559865,31.313465738296507,0.03423495292663574,-0.5126041723199999,-0.20674505223440467,-0.05371440411653468,-0.2084423969669999,-0.23172775184587363,0.28496793481215094,24
BaggingRegressor,0.20002660294374452,0.21364740392071238,0.24682307648534318,12.601007413864135,0.010493993759155273,-0.61096747874,-0.21417693307144675,-0.06128824111314144,-0.20720626035,-0.24750799221716874,0.1840309966865849,24
DecisionTreeRegressor,-0.4595452035585772,0.2539651212250917,0.3333932201412607,2.0441490173339845,0.0049418449401855465,-0.8092605261999999,-0.2636342234879964,-0.1187586966477473,-0.1989423543,-0.3445407725195292,-0.5823049263304207,24
SVR,-0.001513500414771718,0.2515362884368455,0.2761699318391589,2.0153531551361086,0.750958251953125,-0.44880873655496345,-0.24939823012607878,-0.07562652339543083,-0.27201737014523475,-0.27497968867510497,-0.0069227318162966124,24
KNeighborsRegressor,0.5682464161775296,0.13837541869981143,0.18132845632507805,0.009930753707885742,0.38286600112915037,-0.6713062541599999,-0.13898524095673345,-0.03337699112119411,-0.10887771494000002,-0.1824266730218568,0.5561222653869348,24
PLSRegression,0.21734147548135785,0.2101293554009133,0.24413730642995685,0.029599428176879883,0.005377578735351563,-0.6362181357640488,-0.2077583567818761,-0.05907219581258545,-0.1986759570705637,-0.2430260502571529,0.21345684418008073,24
