description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.002073296669576341,0.2547460714212597,0.2756369321022111,0.6709274768829345,0.08325247764587403,-0.47426070530834635,-0.25073794762048984,-0.07504505400101943,-0.2831551743369329,-0.2739326028915763,0.0005280466325806365,23
GaussianProcessRegressor,0.544733205225969,0.14547520671489125,0.18617487607015848,4.885375499725342,1.305879831314087,-0.628712707646283,-0.15370034475123157,-0.03696738271005683,-0.13201080825191042,-0.19225403927537674,0.5075499225804667,23
BayesianRidge,0.33108387803911843,0.18997455157931625,0.22567004584297903,0.3024753093719482,0.00455474853515625,-0.618838858933405,-0.19068735073146134,-0.05103119477257516,-0.17740059231635097,-0.22590009875519046,0.3201552455479247,23
TweedieRegressor,-0.0008756765764590391,0.2551137680449798,0.276043899022256,0.009963607788085938,0.004525613784790039,-0.47416035195560857,-0.25103105801763065,-0.07521969465509246,-0.283628607107371,-0.2742512666773005,-0.001799309746979283,23
SGDRegressor,-0.00026684305568314137,0.25483563185756547,0.27595992738165787,0.03363394737243652,0.004644346237182617,-0.47952699880348393,-0.25119763033380854,-0.07521446411583119,-0.28391907454858406,-0.2742416508427058,-0.0017309034866633377,23
PassiveAggressiveRegressor,-1.2766785712008102,0.3241314119673537,0.4163311876646341,0.06390080451965333,0.004567861557006836,-0.7172386529414064,-0.33314311954244163,-0.17653864232757494,-0.27451683803024757,-0.4167032830360605,-1.34640366595913,23
GradientBoostingRegressor,0.2948239796440465,0.20388106426008692,0.23170577237391826,54.20055994987488,0.006787776947021484,-0.5600421889839893,-0.2034880153556146,-0.05444447181412272,-0.20023467013227947,-0.23332838230903863,0.2747806470428099,23
HistGradientBoostingRegressor,0.37949512026523724,0.18528543962579658,0.2173505212667873,7.407314491271973,0.014619731903076172,-0.5570272013299272,-0.18447935757050749,-0.047240841195312286,-0.1743932214697926,-0.2173252520521074,0.37090535452181406,23
AdaBoostRegressor,0.10940432304796643,0.23989790596731694,0.26039244339801954,13.356677293777466,0.012411403656005859,-0.4893676605160911,-0.23495899454579247,-0.06691136110604093,-0.25754084895708695,-0.2586528460001225,0.10893644219660541,23
RandomForestRegressor,0.2587563923588315,0.21244178639316239,0.2375574014453729,121.16982789039612,0.02991943359375,-0.518983648878,-0.2100947319913627,-0.055978319415634636,-0.21440231601099996,-0.23658979886398807,0.2544006596768744,23
ExtraTreesRegressor,0.29270380298727117,0.20870605465958775,0.23205383332411342,30.034868669509887,0.03301329612731933,-0.509323740578,-0.20748999483275168,-0.054445222183696816,-0.21137484644999996,-0.23331755311041533,0.27494346064151004,23
BaggingRegressor,0.19917939975713272,0.2144801863558617,0.24691967898146874,12.19502534866333,0.010627555847167968,-0.5946620601199999,-0.21502515711314762,-0.06186875636942503,-0.20637921474,-0.24872427586764534,0.17577814193909028,23
DecisionTreeRegressor,-0.5051785400149871,0.25779528263750656,0.33851825567868676,2.003121328353882,0.004941034317016602,-0.7968703648,-0.2651978051488393,-0.11892122479542469,-0.20209136279999998,-0.3447551763595534,-0.584112921266564,23
SVR,0.0049366461293818276,0.2523951668615403,0.27524120573451927,1.635051965713501,0.6279818534851074,-0.4488405004540509,-0.24939093021798114,-0.07542840791784843,-0.27595704630384166,-0.27463153797851547,-0.004620603547861024,23
KNeighborsRegressor,0.5009956439918325,0.15199154345839705,0.19491275221545215,0.010002613067626953,0.10098876953125,-0.63995825704,-0.1570625757869717,-0.040486217288786305,-0.12705589775999998,-0.2011928058725274,0.46069468417132853,23
PLSRegression,0.18705013986290875,0.21730547637466907,0.24878257912213328,0.03171496391296387,0.005330514907836914,-0.5912066027051434,-0.21493962961983684,-0.06186578397829057,-0.20987418915915215,-0.24870263927827682,0.1761844516767202,23
