description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.17218974450862135,0.22680027245759793,0.250055335120898,0.879112958908081,0.15806226730346679,-0.4456242500588239,-0.2294743082254719,-0.06328788630810496,-0.24925014918666327,-0.2515592806781911,0.16030132178477682,2
GaussianProcessRegressor,0.28059871396423763,0.1742351808785826,0.23310754398921094,38.56133480072022,8.953826141357421,-1.1116726569753395,-0.18272119507757847,-0.05799649095011637,-0.1446127478798645,-0.24069310107987274,0.23019711906186732,2
BayesianRidge,0.6031090677019413,0.13975980825885279,0.1731435477837469,1.3386790752410889,0.007451581954956055,-0.5936755841501693,-0.1384487301343172,-0.0297833809339934,-0.11853496428145913,-0.17254305805007902,0.6048390834188997,2
TweedieRegressor,-8.885895926091791e-05,0.2519114511088322,0.27484637818772867,0.02474517822265625,0.007224273681640625,-0.4543789793609238,-0.25226416397255186,-0.07547873057759842,-0.2848771751213091,-0.274730891728276,-0.0014706907354599785,2
SGDRegressor,0.0023581957131726394,0.2512131004806768,0.27450992006915714,0.07036628723144531,0.007422018051147461,-0.45655430000358777,-0.25226244383407126,-0.07542053859584746,-0.2845346872366912,-0.27462494214195654,-0.0007005255896275431,2
PassiveAggressiveRegressor,-5.950521821066078,0.6902857595205955,0.7245684663129718,0.28365097045898435,0.007444143295288086,-0.9296063442698829,-0.41632836659908323,-0.23511510481230619,-0.40304833051726197,-0.46165003335499993,-2.112688509085085,2
GradientBoostingRegressor,0.5742175304970597,0.1435307263620619,0.17933481620301647,71.1921223640442,0.010803985595703124,-0.5489280543710863,-0.142503369902026,-0.03210399896071982,-0.11996430934398632,-0.17912464490906937,0.5740815654734203,2
HistGradientBoostingRegressor,0.6420113285959764,0.12819467407212395,0.16443920389325972,13.231483316421508,0.017452430725097657,-0.548704465714194,-0.1282638957057866,-0.027074575720338046,-0.10528602530985191,-0.16450626883359454,0.6408371613080359,2
AdaBoostRegressor,0.36451686107850156,0.19652114631130044,0.21909009303733837,33.6552330493927,0.036760139465332034,-0.4739612429541714,-0.1926609328478292,-0.04677476602686329,-0.19171931830942493,-0.21625896882019954,0.37938695550354584,2
RandomForestRegressor,0.5810154596314054,0.147256057463429,0.17789745009046057,221.09535994529725,0.03457331657409668,-0.531478576574,-0.14965735407098382,-0.03297297603305211,-0.13291960873400005,-0.18156521009862772,0.5625643509517768,2
ExtraTreesRegressor,0.609723583025041,0.1421350523204217,0.17169469569855234,66.58389959335327,0.03761963844299317,-0.5253118347740001,-0.14490984020419595,-0.030883311294603217,-0.12821751808329993,-0.17570574299443548,0.5903180046398939,2
BaggingRegressor,0.5338685451139493,0.15076558048005764,0.18763978600351172,21.695547771453857,0.024578094482421875,-0.6034284164400001,-0.153366532173769,-0.0366344311457872,-0.12968081764,-0.19137812887207942,0.5139915336611841,2
DecisionTreeRegressor,0.02966519326764938,0.1959239339319015,0.2707269738782645,3.5303635120391847,0.008141565322875976,-0.7686088045999999,-0.19276592011138308,-0.07168440399519867,-0.1239974417,-0.2675381246033486,0.049410867170625795,2
SVR,0.3200871985268561,0.19557778378868176,0.2266195291444992,5.399931859970093,1.8900345802307128,-0.5432518027943068,-0.1977818660657807,-0.05188644125858468,-0.19382208387040128,-0.22773407687886302,0.3115781506285772,2
KNeighborsRegressor,0.6083137755427604,0.12964523183454163,0.17200452515925868,0.02571592330932617,0.18494749069213867,-0.6246257946,-0.13134495132065768,-0.031187886303056765,-0.09733494839999998,-0.17654624227799126,0.5863512114346066,2
PLSRegression,0.3507985623661011,0.1873420682169611,0.2214422370941866,0.0900113582611084,0.009477567672729493,-0.617437011017972,-0.18484185767271835,-0.04789203126034832,-0.17652929513248136,-0.21879294492115617,0.3645046964722949,2
