description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.05522356438441134,0.24568737525346945,0.26819619485366286,0.9017444133758545,0.15910134315490723,-0.48006208251325216,-0.24240132209484244,-0.0713677926920687,-0.2698960628199447,-0.2671351596216595,0.04951104475925987,23
GaussianProcessRegressor,-3.837778994886098,0.29458655324985805,0.6068915598915576,38.83220491409302,4.623371219635009,-9.282053679116833,-0.30890165020079186,-0.43436141308347187,-0.17944457416279927,-0.6466014520426162,-4.822424037780781,23
BayesianRidge,0.43271507351222094,0.1730037006146354,0.20782065412793188,1.4256719112396241,0.007497262954711914,-0.7427879085821336,-0.17773360271441238,-0.0456147388333491,-0.1635975594156732,-0.21352737346492462,0.3923447046285375,23
TweedieRegressor,-0.000795810196948521,0.2551057505399146,0.2760328851335457,0.0241302490234375,0.007495355606079101,-0.47419377806846885,-0.25102145684552307,-0.07521258058414798,-0.2835726979865468,-0.27423828791102034,-0.0017044338320704622,23
SGDRegressor,-0.0004958617808215049,0.25537181709102175,0.27599151713897163,0.07545108795166015,0.007637977600097656,-0.476152704020281,-0.2510039367057892,-0.07517618481766387,-0.2830170150469072,-0.27416877277267304,-0.0011814151379675674,23
PassiveAggressiveRegressor,-1.003859575720473,0.30437289269545104,0.390590546322363,0.1768040657043457,0.007632207870483398,-1.1991011690846087,-0.7079893322497537,-0.6992740487156686,-0.6998403001272686,-0.7579740669694264,-8.276468610285637,23
GradientBoostingRegressor,0.4342569527482686,0.17495629600581436,0.20753803390674486,105.37655205726624,0.011650609970092773,-0.5757006837543559,-0.17588156108687256,-0.044082246660561375,-0.16131685918434174,-0.2099401369709391,0.4128120903563369,23
HistGradientBoostingRegressor,0.56720701454558,0.14479106861921776,0.18152155034311196,14.924054479598999,0.01895899772644043,-0.6061486504125357,-0.1526245365591935,-0.03575908335914563,-0.13078924634353792,-0.1890441688161244,0.5237559340370926,23
AdaBoostRegressor,0.19711604405715044,0.22667735595883787,0.24723757500687416,45.71420044898987,0.05037665367126465,-0.4575037904213575,-0.22282389300899128,-0.06089078725524203,-0.23692811645712736,-0.24675844507930464,0.188846675845107,23
RandomForestRegressor,0.48500678320635615,0.16626520191516186,0.19801078243619633,265.61957664489745,0.03202953338623047,-0.5551648751353999,-0.17117291617382363,-0.041121155845786204,-0.15876478310799996,-0.20277623549611357,0.45215216594807844,23
ExtraTreesRegressor,0.5324401900502351,0.15751312099881823,0.18867166072197725,62.268502378463744,0.03697848320007324,-0.5645716483374001,-0.16408969882915353,-0.0383572971281323,-0.15078520120699995,-0.1958185015246308,0.48906714891682757,23
BaggingRegressor,0.4230485922324412,0.17018814795987425,0.2095837970139848,26.932837629318236,0.022437047958374024,-0.62778519642,-0.17706679274715703,-0.046243427674641284,-0.15646994733,-0.21503199337825216,0.3839165525991543,23
DecisionTreeRegressor,-0.050137798597862826,0.20572899115976948,0.28275561037073316,4.540865898132324,0.007704639434814453,-0.781065201,-0.21499150011671833,-0.08669619491390224,-0.14289050730000002,-0.294391869753063,-0.1550701278777158,23
SVR,0.10367429997199851,0.23416081875216663,0.2612287726643478,4.664111518859864,1.7746044635772704,-0.5549637767347559,-0.23311856781738044,-0.06885881692908072,-0.24654272052053944,-0.26239834697131836,0.0828442426653819,23
KNeighborsRegressor,0.45375132299380616,0.15554511176636984,0.20393101676282496,0.02170534133911133,0.18073482513427735,-0.7048331874399999,-0.16440448425181076,-0.045429578462724066,-0.13077701914,-0.21306185757715176,0.39458265234663364,23
PLSRegression,0.12422893853548722,0.2327207422756402,0.2582161376444276,0.08034095764160157,0.008768987655639649,-0.6419780226636904,-0.22985710714205215,-0.06670877268534865,-0.24239672686055683,-0.25826851567433196,0.1115451262825112,23
