description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.1203209567077087,0.23584687385444195,0.2581888128236949,0.811190128326416,0.1471846103668213,-0.4442162457083625,-0.23685014607499197,-0.06712988727819887,-0.26275383563324134,-0.25907646271933704,0.10850391324144078,5
GaussianProcessRegressor,0.3501508879684472,0.17130487871854294,0.2219123960287551,24.06246943473816,4.085803747177124,-1.272138894423667,-0.18572193986298852,-0.059986518728878765,-0.14684239272974134,-0.24457007613927856,0.2040828909615379,5
BayesianRidge,0.6036285629688674,0.13813449615794723,0.1733111377339695,1.2800416946411133,0.007378864288330078,-0.5964459860323277,-0.14020426319745213,-0.030929158406406376,-0.11848974314883313,-0.17582732265790674,0.5888672351297269,5
TweedieRegressor,-0.00018192568867880787,0.25258422051001606,0.27530544359369746,0.022790956497192382,0.007123422622680664,-0.45745599063688197,-0.25175680423857244,-0.07535516976965631,-0.28249751009654067,-0.2744909118703886,-0.0007368476142577407,5
SGDRegressor,0.0008349071704401023,0.252652918017886,0.275165463655875,0.06611194610595703,0.007269763946533203,-0.4517491378530182,-0.25121559472943167,-0.07529806547466908,-0.28023088240975325,-0.27438682585510465,2.0981389834728857e-05,5
PassiveAggressiveRegressor,0.2828940118758131,0.19940182923503744,0.2331132569669246,0.2289897918701172,0.007219457626342773,-0.8845911175948082,-0.3904113922563799,-0.20678422077414577,-0.3820382047764288,-0.4408494320961733,-1.748879142806506,5
GradientBoostingRegressor,0.48351806494453076,0.16156609481397294,0.19783488078241254,107.51363611221313,0.010587787628173828,-0.5584702402489586,-0.16063056612261584,-0.03877698206616634,-0.13993476515433603,-0.19686242707821283,0.48486574229141743,5
HistGradientBoostingRegressor,0.5482542715302224,0.14751695474791132,0.18502155432585024,13.96727957725525,0.01725115776062012,-0.5687557279458153,-0.14549716164520296,-0.03334292789978442,-0.12146921564384468,-0.18254714397291755,0.5569050443951881,5
AdaBoostRegressor,0.29530228478275866,0.20807205286243252,0.23108764641439294,44.532891273498535,0.03507761955261231,-0.46893810281650233,-0.20688438724036398,-0.052836700438765614,-0.21406446020205658,-0.22983064843219597,0.2983455939579963,5
RandomForestRegressor,0.4651322177571443,0.16791504462442117,0.20132537521049312,258.6505414485931,0.03220963478088379,-0.5558424666880002,-0.16579157094080815,-0.0395444886891828,-0.1490230555170001,-0.198814940892934,0.47477465210131103,5
ExtraTreesRegressor,0.502043819783921,0.16300722212766894,0.19425439840748426,64.90428109169007,0.03725533485412598,-0.527305862682,-0.16115162191200766,-0.03680285132617311,-0.14749385143200003,-0.19181653312895702,0.5111640901622339,5
BaggingRegressor,0.40350053501007555,0.1729834585920901,0.21260835483591708,25.692308521270753,0.02194809913635254,-0.5874351602199999,-0.16945936572814035,-0.04319827640791558,-0.14676250914999997,-0.20777900087648876,0.4260770985269165,5
DecisionTreeRegressor,-0.1204978305447002,0.21244311925861709,0.29139413592248425,4.266884231567383,0.007563591003417969,-0.7983068822,-0.21377809931939523,-0.08502546080877643,-0.14420981240000003,-0.29157171072442695,-0.12970346542101016,5
SVR,0.26945436333836525,0.2051033187851175,0.2352875639436395,4.420400190353393,1.7717804431915283,-0.5222294826638264,-0.20702878418911475,-0.05552296503672961,-0.20819270905278336,-0.23561559283013445,0.26258457801501395,5
KNeighborsRegressor,0.49045575432170296,0.14907114801671031,0.19650167124516535,0.018024253845214843,0.17695941925048828,-0.6750084102,-0.14968122459368577,-0.038871535775886576,-0.11572039210000003,-0.19712685791616383,0.4837767430488504,5
PLSRegression,0.3072217803331443,0.19429334007901947,0.2291249643391547,0.07108922004699707,0.008700084686279298,-0.5698443325054289,-0.19627868250718267,-0.052844006368022244,-0.18986302233365202,-0.2298653749332912,0.29803033500538334,5
