description,r2_value,mean_abs_error_value,mean_square_error_value,fit_time,score_time,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_median_absolute_error,test_neg_root_mean_squared_error,test_r2,iteration
KernelRidge,0.15308999292824366,0.2134925560318295,0.25316317228781976,0.8283042430877685,0.07354474067687988,-0.9076710980163722,-0.218774466285636,-0.0673384009911519,-0.20827350191064625,-0.2594612566982935,0.10622383405925126,17
GaussianProcessRegressor,-1.3120359876367345,0.3273632082623241,0.41829164654170087,9.051412534713744,2.9679872035980224,-0.7430312092036487,-0.3199884813675699,-0.1697262900530526,-0.24060802629743883,-0.4119658377526788,-1.2532698230308408,17
BayesianRidge,0.20894214531156807,0.21268595832259185,0.24467298497178347,0.1559060573577881,0.004369068145751953,-0.701698423499812,-0.21711208687242878,-0.06177247652394504,-0.21934525998160503,-0.2485230353891553,0.180020316228955,17
TweedieRegressor,0.17732555183124654,0.2123201838712449,0.24951456448983697,0.10235800743103027,0.004368257522583008,-0.8458558763022855,-0.2176922969181269,-0.06546894405224513,-0.21058543365796822,-0.25583788526019446,0.13095455376525153,17
SGDRegressor,-9.039805001213711e+28,64997313950254.37,82710648874914.23,0.15799808502197266,0.005047845840454102,-825791176863530.8,-511613031145049.9,-2.9387460203124445e+29,-513609922728451.6,-517049786709861.7,-3.858109214840175e+30,17
PassiveAggressiveRegressor,-0.6905966647450441,0.289864475630803,0.35768596597740115,0.09549946784973144,0.004173660278320312,-0.7502588056264325,-0.2510849047740072,-0.09444633724541052,-0.21885839667846363,-0.3041349174023402,-0.24827622960035017,17
GradientBoostingRegressor,0.1043587564411772,0.23847678393482924,0.26034481869178205,1.0808847904205323,0.005034303665161133,-0.4516291779305502,-0.23593270611758782,-0.06664694363288588,-0.2528539406400823,-0.25814643173533025,0.11545875132027814,17
HistGradientBoostingRegressor,-0.0010792239393038194,0.25236078733848377,0.2752428973998521,0.529668140411377,0.0063800811767578125,-0.46203727816345025,-0.2517293705602655,-0.07537036394955328,-0.2838350294728861,-0.27452302882231794,-0.00030774316579726955,17
AdaBoostRegressor,0.005739424058826992,0.2514083038676181,0.27430391517400926,0.030666017532348634,0.004085063934326172,-0.5164840462009241,-0.25067719612640005,-0.07504356740395386,-0.283149840454494,-0.2739225063970622,0.004079434861500664,17
RandomForestRegressor,0.4228449177844328,0.15177976261172182,0.20899127662731357,53.28266134262085,0.1864328384399414,-0.7314650184239999,-0.1582788580913261,-0.04893629710750632,-0.10421838843100004,-0.22104278943065228,0.34968203736395004,17
ExtraTreesRegressor,0.4014848581383442,0.15267792189438184,0.21282344447070858,89.65664296150207,0.188728666305542,-0.7496403954399999,-0.16056237010799285,-0.05068036677348773,-0.10507908400699988,-0.2250083676828188,0.3264998591276548,17
BaggingRegressor,0.40044611575809275,0.15456190090857516,0.21300804539471943,5.204471635818481,0.02673373222351074,-0.74444225088,-0.1597233505015227,-0.049317842353035504,-0.10627990749999998,-0.22179697125996817,0.34422234429877363,17
DecisionTreeRegressor,0.17822505426026136,0.17183826860068102,0.2493781190583452,0.8839641571044922,0.006188344955444336,-0.7697710798,-0.1774284869676735,-0.06733178132042603,-0.09608157209999998,-0.25945433025957493,0.10566225426859159,17
SVR,0.14163879619188258,0.22750818033672573,0.25486895415303723,2.556616115570068,0.927590799331665,-0.5011004694942225,-0.23020078333967237,-0.06605001478144026,-0.23878688193839537,-0.25699223860546916,0.12328659922579836,17
KNeighborsRegressor,0.4562253319089835,0.15582348306994237,0.20285764656247002,0.010094738006591797,0.09562487602233886,-0.6809693250400001,-0.16415920483779706,-0.04503878760970166,-0.13210540641999996,-0.2121565895587371,0.4018179332726244,17
PLSRegression,0.15299708451876826,0.21349779246909567,0.25317705826297315,0.03066592216491699,0.005221652984619141,-0.907825484958475,-0.2187813698194933,-0.0673478685112551,-0.20823092404462465,-0.2594794480246385,0.10609867800085437,17
